seed,scenario,event_id,source_window_uid,source_trace,physical_vehicle,fleet_vehicle_id,is_attack,gt_campaign_id,anomaly_score,attack_type,attack_family
53,strong_campaign,veh_04-w07,OCSLab_Car::RPM_dataset.csv::29::test,RPM_dataset.csv,OCSLab_Car,veh_04,1,0,1.0,malfunction_rpm,malfunction_rpm
53,strong_campaign,veh_04-w08,OCSLab_Car::RPM_dataset.csv::361::test,RPM_dataset.csv,OCSLab_Car,veh_04,1,0,1.0,malfunction_rpm,malfunction_rpm
53,strong_campaign,veh_04-w09,OCSLab_Car::RPM_dataset.csv::18::test,RPM_dataset.csv,OCSLab_Car,veh_04,1,0,1.0,malfunction_rpm,malfunction_rpm
53,strong_campaign,veh_05-w00,Challenge_D::Pre_train_D_1.csv::73::test,Pre_train_D_1.csv,Challenge_D,veh_05,0,-1,0.6460437710437711,attack_free,benign_fp
53,strong_campaign,veh_05-w01,OCSLab_Car::normal_run_data.txt::694::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.7182298010556232,attack_free,benign_fp
53,strong_campaign,veh_05-w02,OCSLab_Car::gear_dataset.csv::532::test,gear_dataset.csv,OCSLab_Car,veh_05,0,-1,0.9123020706455542,attack_free,benign_fp
53,strong_campaign,veh_05-w03,OCSLab_Car::normal_run_data.txt::224::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.9390986601705238,attack_free,benign_fp
53,strong_campaign,veh_05-w04,OCSLab_Car::Fuzzy_dataset.csv::532::test,Fuzzy_dataset.csv,OCSLab_Car,veh_05,0,-1,0.9801055623223712,attack_free,benign_fp
53,strong_campaign,veh_05-w05,OCSLab_Car::normal_run_data.txt::252::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.9910678034916768,attack_free,benign_fp
53,strong_campaign,veh_05-w06,OCSLab_Car::normal_run_data.txt::209::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.9650832318311002,attack_free,benign_fp
53,strong_campaign,veh_05-w07,Challenge_S::Pre_train_S_2.csv::637::test,Pre_train_S_2.csv,Challenge_S,veh_05,0,-1,0.9776936026936028,attack_free,benign_fp
53,strong_campaign,veh_05-w08,OCSLab_Car::normal_run_data.txt::368::test,normal_run_data.txt,OCSLab_Car,veh_05,0,-1,0.7023954526999594,attack_free,benign_fp
53,strong_campaign,veh_05-w09,Challenge_D::Pre_train_D_2.csv::583::test,Pre_train_D_2.csv,Challenge_D,veh_05,0,-1,0.7382154882154882,attack_free,benign_fp
53,strong_campaign,veh_06-w00,OCSLab_Car::Fuzzy_dataset.csv::191::test,Fuzzy_dataset.csv,OCSLab_Car,veh_06,0,-1,0.5631343889565571,attack_free,benign_fp
53,strong_campaign,veh_06-w01,OCSLab_Car::normal_run_data.txt::271::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.9886317498984978,attack_free,benign_fp
53,strong_campaign,veh_06-w02,Challenge_D::Pre_train_D_0.csv::85::test,Pre_train_D_0.csv,Challenge_D,veh_06,0,-1,0.8842592592592593,attack_free,benign_fp
53,strong_campaign,veh_06-w03,Challenge_D::Pre_train_D_1.csv::48::test,Pre_train_D_1.csv,Challenge_D,veh_06,0,-1,0.8947811447811448,attack_free,benign_fp
53,strong_campaign,veh_06-w04,OCSLab_Car::normal_run_data.txt::772::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.8168899715793747,attack_free,benign_fp
53,strong_campaign,veh_06-w05,OCSLab_Car::gear_dataset.csv::576::test,gear_dataset.csv,OCSLab_Car,veh_06,0,-1,0.586276898091758,attack_free,benign_fp
53,strong_campaign,veh_06-w06,OCSLab_Car::normal_run_data.txt::598::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.8286642306130735,attack_free,benign_fp
53,strong_campaign,veh_06-w07,OCSLab_Car::normal_run_data.txt::697::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.8246041412911084,attack_free,benign_fp
53,strong_campaign,veh_06-w08,OCSLab_Car::normal_run_data.txt::251::test,normal_run_data.txt,OCSLab_Car,veh_06,0,-1,0.9663012586276898,attack_free,benign_fp
53,strong_campaign,veh_06-w09,Challenge_D::Pre_train_D_0.csv::198::test,Pre_train_D_0.csv,Challenge_D,veh_06,0,-1,0.7297979797979798,attack_free,benign_fp
53,strong_campaign,veh_07-w00,Challenge_D::Pre_train_D_1.csv::0::test,Pre_train_D_1.csv,Challenge_D,veh_07,0,-1,0.6321548821548821,attack_free,benign_fp
53,strong_campaign,veh_07-w01,Challenge_S::Pre_train_S_2.csv::4::test,Pre_train_S_2.csv,Challenge_S,veh_07,0,-1,0.6435185185185185,attack_free,benign_fp
53,strong_campaign,veh_07-w02,OCSLab_Car::normal_run_data.txt::248::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.997563946406821,attack_free,benign_fp
53,strong_campaign,veh_07-w03,OCSLab_Car::normal_run_data.txt::125::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.9066179455948032,attack_free,benign_fp
53,strong_campaign,veh_07-w04,OCSLab_Car::normal_run_data.txt::410::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.976045473000406,attack_free,benign_fp
53,strong_campaign,veh_07-w05,OCSLab_Car::normal_run_data.txt::237::test,normal_run_data.txt,OCSLab_Car,veh_07,0,-1,0.9390986601705238,attack_free,benign_fp
53,strong_campaign,veh_07-w06,Challenge_S::Pre_train_S_2.csv::615::test,Pre_train_S_2.csv,Challenge_S,veh_07,0,-1,0.7516835016835017,attack_free,benign_fp
53,strong_campaign,veh_07-w07,OCSLab_Car::Fuzzy_dataset.csv::249::test,Fuzzy_dataset.csv,OCSLab_Car,veh_07,0,-1,0.6873731222086886,attack_free,benign_fp
53,strong_campaign,veh_07-w08,Challenge_S::Pre_train_S_0.csv::277::test,Pre_train_S_0.csv,Challenge_S,veh_07,0,-1,0.970959595959596,attack_free,benign_fp
53,strong_campaign,veh_07-w09,OCSLab_Car::Fuzzy_dataset.csv::358::test,Fuzzy_dataset.csv,OCSLab_Car,veh_07,0,-1,0.9663012586276898,attack_free,benign_fp
53,strong_campaign,veh_08-w00,Challenge_S::Pre_train_S_1.csv::575::test,Pre_train_S_1.csv,Challenge_S,veh_08,0,-1,0.7226430976430976,attack_free,benign_fp
53,strong_campaign,veh_08-w01,OCSLab_Car::normal_run_data.txt::558::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.7332521315468941,attack_free,benign_fp
53,strong_campaign,veh_08-w02,Challenge_S::Pre_train_S_0.csv::111::test,Pre_train_S_0.csv,Challenge_S,veh_08,0,-1,0.5955387205387206,attack_free,benign_fp
53,strong_campaign,veh_08-w03,Challenge_D::Pre_train_D_1.csv::37::test,Pre_train_D_1.csv,Challenge_D,veh_08,0,-1,0.7962962962962963,attack_free,benign_fp
53,strong_campaign,veh_08-w04,Challenge_S::Pre_train_S_2.csv::10::test,Pre_train_S_2.csv,Challenge_S,veh_08,0,-1,0.7836700336700336,attack_free,benign_fp
53,strong_campaign,veh_08-w05,Challenge_S::Pre_train_S_1.csv::787::test,Pre_train_S_1.csv,Challenge_S,veh_08,0,-1,0.6797138047138047,attack_free,benign_fp
53,strong_campaign,veh_08-w06,Challenge_S::Pre_train_S_0.csv::113::test,Pre_train_S_0.csv,Challenge_S,veh_08,0,-1,0.7474747474747475,attack_free,benign_fp
53,strong_campaign,veh_08-w07,OCSLab_Car::normal_run_data.txt::461::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.7202598457166057,attack_free,benign_fp
53,strong_campaign,veh_08-w08,OCSLab_Car::normal_run_data.txt::127::test,normal_run_data.txt,OCSLab_Car,veh_08,0,-1,0.853024766544864,attack_free,benign_fp
53,strong_campaign,veh_08-w09,OCSLab_Car::Fuzzy_dataset.csv::357::test,Fuzzy_dataset.csv,OCSLab_Car,veh_08,0,-1,0.9910678034916768,attack_free,benign_fp
53,strong_campaign,veh_09-w00,OCSLab_Car::DoS_dataset.csv::554::test,DoS_dataset.csv,OCSLab_Car,veh_09,0,-1,0.5777507105156313,attack_free,benign_fp
53,strong_campaign,veh_09-w01,OCSLab_Car::Fuzzy_dataset.csv::458::test,Fuzzy_dataset.csv,OCSLab_Car,veh_09,0,-1,0.6195696305318718,attack_free,benign_fp
53,strong_campaign,veh_09-w02,Challenge_D::Pre_train_D_2.csv::42::test,Pre_train_D_2.csv,Challenge_D,veh_09,0,-1,0.8682659932659933,attack_free,benign_fp
53,strong_campaign,veh_09-w03,OCSLab_Car::RPM_dataset.csv::170::test,RPM_dataset.csv,OCSLab_Car,veh_09,0,-1,0.5980511571254568,attack_free,benign_fp
53,strong_campaign,veh_09-w04,OCSLab_Car::normal_run_data.txt::543::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.8635809987819733,attack_free,benign_fp
53,strong_campaign,veh_09-w05,OCSLab_Car::normal_run_data.txt::313::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.976045473000406,attack_free,benign_fp
53,strong_campaign,veh_09-w06,Challenge_S::Pre_train_S_0.csv::78::test,Pre_train_S_0.csv,Challenge_S,veh_09,0,-1,0.8863636363636364,attack_free,benign_fp
53,strong_campaign,veh_09-w07,OCSLab_Car::normal_run_data.txt::557::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.95696305318717,attack_free,benign_fp
53,strong_campaign,veh_09-w08,Challenge_S::Pre_train_S_2.csv::774::test,Pre_train_S_2.csv,Challenge_S,veh_09,0,-1,0.7815656565656566,attack_free,benign_fp
53,strong_campaign,veh_09-w09,OCSLab_Car::normal_run_data.txt::645::test,normal_run_data.txt,OCSLab_Car,veh_09,0,-1,0.6853430775477061,attack_free,benign_fp
53,strong_campaign,veh_10-w00,OCSLab_Car::gear_dataset.csv::159::test,gear_dataset.csv,OCSLab_Car,veh_10,0,-1,0.5866829070239545,attack_free,benign_fp
53,strong_campaign,veh_10-w01,Challenge_S::Pre_train_S_1.csv::729::test,Pre_train_S_1.csv,Challenge_S,veh_10,0,-1,0.933080808080808,attack_free,benign_fp
53,strong_campaign,veh_10-w02,Challenge_S::Pre_train_S_2.csv::620::test,Pre_train_S_2.csv,Challenge_S,veh_10,0,-1,0.9553872053872052,attack_free,benign_fp
53,strong_campaign,veh_10-w03,OCSLab_Car::normal_run_data.txt::700::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.9326025172553796,attack_free,benign_fp
53,strong_campaign,veh_10-w04,Challenge_D::Pre_train_D_1.csv::57::test,Pre_train_D_1.csv,Challenge_D,veh_10,0,-1,0.5820707070707071,attack_free,benign_fp
53,strong_campaign,veh_10-w05,Challenge_S::Pre_train_S_1.csv::1::test,Pre_train_S_1.csv,Challenge_S,veh_10,0,-1,0.8459595959595959,attack_free,benign_fp
53,strong_campaign,veh_10-w06,Challenge_S::Pre_train_S_2.csv::643::test,Pre_train_S_2.csv,Challenge_S,veh_10,0,-1,0.917087542087542,attack_free,benign_fp
53,strong_campaign,veh_10-w07,OCSLab_Car::normal_run_data.txt::491::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.6544863987007714,attack_free,benign_fp
53,strong_campaign,veh_10-w08,OCSLab_Car::gear_dataset.csv::161::test,gear_dataset.csv,OCSLab_Car,veh_10,0,-1,0.5797807551766139,attack_free,benign_fp
53,strong_campaign,veh_10-w09,OCSLab_Car::normal_run_data.txt::29::test,normal_run_data.txt,OCSLab_Car,veh_10,0,-1,0.9468128298822576,attack_free,benign_fp
53,strong_campaign,veh_11-w00,Challenge_S::Pre_train_S_1.csv::776::test,Pre_train_S_1.csv,Challenge_S,veh_11,0,-1,0.9398148148148148,attack_free,benign_fp
53,strong_campaign,veh_11-w01,Challenge_D::Pre_train_D_0.csv::97::test,Pre_train_D_0.csv,Challenge_D,veh_11,0,-1,0.622895622895623,attack_free,benign_fp
53,strong_campaign,veh_11-w02,Challenge_S::Pre_train_S_2.csv::36::test,Pre_train_S_2.csv,Challenge_S,veh_11,0,-1,0.9217171717171716,attack_free,benign_fp
53,strong_campaign,veh_11-w03,Challenge_S::Pre_train_S_0.csv::19::test,Pre_train_S_0.csv,Challenge_S,veh_11,0,-1,0.9221380471380471,attack_free,benign_fp
53,strong_campaign,veh_11-w04,Challenge_S::Pre_train_S_2.csv::626::test,Pre_train_S_2.csv,Challenge_S,veh_11,0,-1,0.7672558922558923,attack_free,benign_fp
53,strong_campaign,veh_11-w05,Challenge_D::Pre_train_D_1.csv::39::test,Pre_train_D_1.csv,Challenge_D,veh_11,0,-1,0.9044612794612794,attack_free,benign_fp
53,strong_campaign,veh_11-w06,Challenge_D::Pre_train_D_2.csv::83::test,Pre_train_D_2.csv,Challenge_D,veh_11,0,-1,0.5614478114478114,attack_free,benign_fp
53,strong_campaign,veh_11-w07,OCSLab_Car::gear_dataset.csv::743::test,gear_dataset.csv,OCSLab_Car,veh_11,0,-1,0.9342265529841656,attack_free,benign_fp
53,strong_campaign,veh_11-w08,OCSLab_Car::gear_dataset.csv::553::test,gear_dataset.csv,OCSLab_Car,veh_11,0,-1,0.731628095818108,attack_free,benign_fp
53,strong_campaign,veh_11-w09,Challenge_S::Pre_train_S_1.csv::584::test,Pre_train_S_1.csv,Challenge_S,veh_11,0,-1,0.7403198653198653,attack_free,benign_fp
53,strong_campaign,veh_12-w00,OCSLab_Car::DoS_dataset.csv::419::test,DoS_dataset.csv,OCSLab_Car,veh_12,0,-1,0.6654486398700772,attack_free,benign_fp
53,strong_campaign,veh_12-w01,OCSLab_Car::normal_run_data.txt::530::test,normal_run_data.txt,OCSLab_Car,veh_12,0,-1,0.8120178643930166,attack_free,benign_fp
53,strong_campaign,veh_12-w02,Challenge_D::Pre_train_D_0.csv::226::test,Pre_train_D_0.csv,Challenge_D,veh_12,0,-1,0.8745791245791246,attack_free,benign_fp
53,strong_campaign,veh_12-w03,Challenge_D::Pre_train_D_1.csv::527::test,Pre_train_D_1.csv,Challenge_D,veh_12,0,-1,0.7314814814814815,attack_free,benign_fp
53,strong_campaign,veh_12-w04,OCSLab_Car::normal_run_data.txt::787::test,normal_run_data.txt,OCSLab_Car,veh_12,0,-1,0.7795371498172959,attack_free,benign_fp
53,strong_campaign,veh_12-w05,OCSLab_Car::Fuzzy_dataset.csv::568::test,Fuzzy_dataset.csv,OCSLab_Car,veh_12,0,-1,0.6954933008526187,attack_free,benign_fp
53,strong_campaign,veh_12-w06,OCSLab_Car::RPM_dataset.csv::113::test,RPM_dataset.csv,OCSLab_Car,veh_12,0,-1,0.5740966301258628,attack_free,benign_fp
53,strong_campaign,veh_12-w07,OCSLab_Car::normal_run_data.txt::556::test,normal_run_data.txt,OCSLab_Car,veh_12,0,-1,0.9321965083231832,attack_free,benign_fp
53,strong_campaign,veh_12-w08,Challenge_S::Pre_train_S_2.csv::600::test,Pre_train_S_2.csv,Challenge_S,veh_12,0,-1,0.8379629629629629,attack_free,benign_fp
53,strong_campaign,veh_12-w09,Challenge_S::Pre_train_S_2.csv::627::test,Pre_train_S_2.csv,Challenge_S,veh_12,0,-1,0.8518518518518519,attack_free,benign_fp
53,strong_campaign,veh_13-w00,Challenge_D::Pre_train_D_2.csv::721::test,Pre_train_D_2.csv,Challenge_D,veh_13,0,-1,0.6553030303030303,attack_free,benign_fp
53,strong_campaign,veh_13-w01,Challenge_D::Pre_train_D_0.csv::177::test,Pre_train_D_0.csv,Challenge_D,veh_13,0,-1,0.8935185185185185,attack_free,benign_fp
53,strong_campaign,veh_13-w02,Challenge_S::Pre_train_S_0.csv::283::test,Pre_train_S_0.csv,Challenge_S,veh_13,0,-1,0.7369528619528619,attack_free,benign_fp
53,strong_campaign,veh_13-w03,OCSLab_Car::normal_run_data.txt::771::test,normal_run_data.txt,OCSLab_Car,veh_13,0,-1,0.5943970767356882,attack_free,benign_fp
53,strong_campaign,veh_13-w04,OCSLab_Car::normal_run_data.txt::718::test,normal_run_data.txt,OCSLab_Car,veh_13,0,-1,0.8177019894437678,attack_free,benign_fp
53,strong_campaign,veh_13-w05,Challenge_D::Pre_train_D_2.csv::727::test,Pre_train_D_2.csv,Challenge_D,veh_13,0,-1,0.7394781144781145,attack_free,benign_fp
53,strong_campaign,veh_13-w06,OCSLab_Car::normal_run_data.txt::643::test,normal_run_data.txt,OCSLab_Car,veh_13,0,-1,0.7742590336987414,attack_free,benign_fp
53,strong_campaign,veh_13-w07,OCSLab_Car::normal_run_data.txt::781::test,normal_run_data.txt,OCSLab_Car,veh_13,0,-1,0.7876573284612262,attack_free,benign_fp
53,strong_campaign,veh_13-w08,OCSLab_Car::gear_dataset.csv::560::test,gear_dataset.csv,OCSLab_Car,veh_13,0,-1,0.7486804709703614,attack_free,benign_fp
53,strong_campaign,veh_13-w09,OCSLab_Car::gear_dataset.csv::608::test,gear_dataset.csv,OCSLab_Car,veh_13,0,-1,0.7616727568006496,attack_free,benign_fp
53,strong_campaign,veh_14-w00,OCSLab_Car::normal_run_data.txt::59::test,normal_run_data.txt,OCSLab_Car,veh_14,0,-1,0.9703613479496548,attack_free,benign_fp
53,strong_campaign,veh_14-w01,OCSLab_Car::gear_dataset.csv::757::test,gear_dataset.csv,OCSLab_Car,veh_14,0,-1,0.727568006496143,attack_free,benign_fp
53,strong_campaign,veh_14-w02,Challenge_D::Pre_train_D_2.csv::662::test,Pre_train_D_2.csv,Challenge_D,veh_14,0,-1,0.9823232323232324,attack_free,benign_fp
53,strong_campaign,veh_14-w03,OCSLab_Car::normal_run_data.txt::299::test,normal_run_data.txt,OCSLab_Car,veh_14,0,-1,0.9813235891189608,attack_free,benign_fp
53,strong_campaign,veh_14-w04,Challenge_S::Pre_train_S_2.csv::30::test,Pre_train_S_2.csv,Challenge_S,veh_14,0,-1,0.8594276094276094,attack_free,benign_fp
53,strong_campaign,veh_14-w05,Challenge_S::Pre_train_S_0.csv::266::test,Pre_train_S_0.csv,Challenge_S,veh_14,0,-1,0.6675084175084175,attack_free,benign_fp
53,strong_campaign,veh_14-w06,OCSLab_Car::normal_run_data.txt::307::test,normal_run_data.txt,OCSLab_Car,veh_14,0,-1,0.9171741778319124,attack_free,benign_fp
53,strong_campaign,veh_14-w07,OCSLab_Car::DoS_dataset.csv::43::test,DoS_dataset.csv,OCSLab_Car,veh_14,0,-1,0.5757206658546488,attack_free,benign_fp
53,strong_campaign,veh_14-w08,OCSLab_Car::normal_run_data.txt::337::test,normal_run_data.txt,OCSLab_Car,veh_14,0,-1,0.9671132764920828,attack_free,benign_fp
53,strong_campaign,veh_14-w09,OCSLab_Car::normal_run_data.txt::766::test,normal_run_data.txt,OCSLab_Car,veh_14,0,-1,0.8968737312220869,attack_free,benign_fp
53,strong_campaign,veh_15-w00,Challenge_D::Pre_train_D_0.csv::215::test,Pre_train_D_0.csv,Challenge_D,veh_15,0,-1,0.8573232323232324,attack_free,benign_fp
53,strong_campaign,veh_15-w01,Challenge_D::Pre_train_D_0.csv::39::test,Pre_train_D_0.csv,Challenge_D,veh_15,0,-1,0.6851851851851852,attack_free,benign_fp
53,strong_campaign,veh_15-w02,Challenge_S::Pre_train_S_0.csv::57::test,Pre_train_S_0.csv,Challenge_S,veh_15,0,-1,0.6759259259259259,attack_free,benign_fp
53,strong_campaign,veh_15-w03,Challenge_S::Pre_train_S_0.csv::164::test,Pre_train_S_0.csv,Challenge_S,veh_15,0,-1,0.5585016835016835,attack_free,benign_fp
53,strong_campaign,veh_15-w04,OCSLab_Car::normal_run_data.txt::662::test,normal_run_data.txt,OCSLab_Car,veh_15,0,-1,0.6780349167681688,attack_free,benign_fp
53,strong_campaign,veh_15-w05,OCSLab_Car::normal_run_data.txt::631::test,normal_run_data.txt,OCSLab_Car,veh_15,0,-1,0.9277304100690216,attack_free,benign_fp
53,strong_campaign,veh_15-w06,Challenge_D::Pre_train_D_2.csv::53::test,Pre_train_D_2.csv,Challenge_D,veh_15,0,-1,0.9574915824915824,attack_free,benign_fp
53,strong_campaign,veh_15-w07,OCSLab_Car::normal_run_data.txt::272::test,normal_run_data.txt,OCSLab_Car,veh_15,0,-1,0.9882257409663012,attack_free,benign_fp
53,strong_campaign,veh_15-w08,OCSLab_Car::normal_run_data.txt::324::test,normal_run_data.txt,OCSLab_Car,veh_15,0,-1,0.9971579374746244,attack_free,benign_fp
53,strong_campaign,veh_15-w09,OCSLab_Car::normal_run_data.txt::573::test,normal_run_data.txt,OCSLab_Car,veh_15,0,-1,0.7884693463256192,attack_free,benign_fp
53,strong_campaign,veh_16-w00,OCSLab_Car::RPM_dataset.csv::100::test,RPM_dataset.csv,OCSLab_Car,veh_16,0,-1,0.6443361753958587,attack_free,benign_fp
53,strong_campaign,veh_16-w01,OCSLab_Car::normal_run_data.txt::289::test,normal_run_data.txt,OCSLab_Car,veh_16,0,-1,0.9037758830694276,attack_free,benign_fp
53,strong_campaign,veh_16-w02,Challenge_S::Pre_train_S_2.csv::607::test,Pre_train_S_2.csv,Challenge_S,veh_16,0,-1,0.9941077441077442,attack_free,benign_fp
53,strong_campaign,veh_16-w03,Challenge_S::Pre_train_S_0.csv::102::test,Pre_train_S_0.csv,Challenge_S,veh_16,0,-1,0.7790404040404041,attack_free,benign_fp
53,strong_campaign,veh_16-w04,OCSLab_Car::normal_run_data.txt::668::test,normal_run_data.txt,OCSLab_Car,veh_16,0,-1,0.7710109622411693,attack_free,benign_fp
53,strong_campaign,veh_16-w05,Challenge_S::Pre_train_S_2.csv::591::test,Pre_train_S_2.csv,Challenge_S,veh_16,0,-1,0.8623737373737373,attack_free,benign_fp
53,strong_campaign,veh_16-w06,Challenge_D::Pre_train_D_0.csv::110::test,Pre_train_D_0.csv,Challenge_D,veh_16,0,-1,0.9313973063973064,attack_free,benign_fp
53,strong_campaign,veh_16-w07,OCSLab_Car::normal_run_data.txt::709::test,normal_run_data.txt,OCSLab_Car,veh_16,0,-1,0.9163621599675192,attack_free,benign_fp
53,strong_campaign,veh_16-w08,Challenge_D::Pre_train_D_0.csv::14::test,Pre_train_D_0.csv,Challenge_D,veh_16,0,-1,0.5968013468013468,attack_free,benign_fp
53,strong_campaign,veh_16-w09,Challenge_D::Pre_train_D_0.csv::188::test,Pre_train_D_0.csv,Challenge_D,veh_16,0,-1,0.8451178451178452,attack_free,benign_fp
53,strong_campaign,veh_17-w00,Challenge_D::Pre_train_D_0.csv::265::test,Pre_train_D_0.csv,Challenge_D,veh_17,0,-1,0.8211279461279462,attack_free,benign_fp
53,strong_campaign,veh_17-w01,OCSLab_Car::gear_dataset.csv::736::test,gear_dataset.csv,OCSLab_Car,veh_17,0,-1,0.998375964271214,attack_free,benign_fp
53,strong_campaign,veh_17-w02,OCSLab_Car::normal_run_data.txt::61::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.9675192854242792,attack_free,benign_fp
53,strong_campaign,veh_17-w03,OCSLab_Car::normal_run_data.txt::757::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.5647584246853431,attack_free,benign_fp
53,strong_campaign,veh_17-w04,OCSLab_Car::normal_run_data.txt::372::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.7637028014616322,attack_free,benign_fp
53,strong_campaign,veh_17-w05,OCSLab_Car::DoS_dataset.csv::132::test,DoS_dataset.csv,OCSLab_Car,veh_17,0,-1,0.587088915956151,attack_free,benign_fp
53,strong_campaign,veh_17-w06,OCSLab_Car::normal_run_data.txt::397::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.8867235079171741,attack_free,benign_fp
53,strong_campaign,veh_17-w07,Challenge_S::Pre_train_S_2.csv::634::test,Pre_train_S_2.csv,Challenge_S,veh_17,0,-1,0.6898148148148148,attack_free,benign_fp
53,strong_campaign,veh_17-w08,Challenge_D::Pre_train_D_2.csv::297::test,Pre_train_D_2.csv,Challenge_D,veh_17,0,-1,0.9696969696969696,attack_free,benign_fp
53,strong_campaign,veh_17-w09,OCSLab_Car::normal_run_data.txt::634::test,normal_run_data.txt,OCSLab_Car,veh_17,0,-1,0.8587088915956151,attack_free,benign_fp
53,strong_campaign,veh_18-w00,Challenge_S::Pre_train_S_2.csv::619::test,Pre_train_S_2.csv,Challenge_S,veh_18,0,-1,0.9747474747474748,attack_free,benign_fp
53,strong_campaign,veh_18-w01,Challenge_S::Pre_train_S_0.csv::134::test,Pre_train_S_0.csv,Challenge_S,veh_18,0,-1,0.6430976430976431,attack_free,benign_fp
53,strong_campaign,veh_18-w02,OCSLab_Car::normal_run_data.txt::281::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9833536337799432,attack_free,benign_fp
53,strong_campaign,veh_18-w03,Challenge_D::Pre_train_D_2.csv::605::test,Pre_train_D_2.csv,Challenge_D,veh_18,0,-1,0.6872895622895623,attack_free,benign_fp
53,strong_campaign,veh_18-w04,OCSLab_Car::gear_dataset.csv::310::test,gear_dataset.csv,OCSLab_Car,veh_18,0,-1,0.5781567194478279,attack_free,benign_fp
53,strong_campaign,veh_18-w05,Challenge_D::Pre_train_D_0.csv::125::test,Pre_train_D_0.csv,Challenge_D,veh_18,0,-1,0.8682659932659933,attack_free,benign_fp
53,strong_campaign,veh_18-w06,OCSLab_Car::normal_run_data.txt::680::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.7101096224116931,attack_free,benign_fp
53,strong_campaign,veh_18-w07,OCSLab_Car::normal_run_data.txt::94::test,normal_run_data.txt,OCSLab_Car,veh_18,0,-1,0.9634591961023142,attack_free,benign_fp
53,strong_campaign,veh_18-w08,OCSLab_Car::gear_dataset.csv::641::test,gear_dataset.csv,OCSLab_Car,veh_18,0,-1,0.6167275680064962,attack_free,benign_fp
53,strong_campaign,veh_18-w09,OCSLab_Car::gear_dataset.csv::748::test,gear_dataset.csv,OCSLab_Car,veh_18,0,-1,0.6447421843280552,attack_free,benign_fp
53,strong_campaign,veh_19-w00,OCSLab_Car::normal_run_data.txt::211::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.877791311408851,attack_free,benign_fp
53,strong_campaign,veh_19-w01,Challenge_D::Pre_train_D_0.csv::6::test,Pre_train_D_0.csv,Challenge_D,veh_19,0,-1,0.6616161616161617,attack_free,benign_fp
53,strong_campaign,veh_19-w02,OCSLab_Car::normal_run_data.txt::463::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.7117336581404791,attack_free,benign_fp
53,strong_campaign,veh_19-w03,Challenge_D::Pre_train_D_2.csv::689::test,Pre_train_D_2.csv,Challenge_D,veh_19,0,-1,0.7857744107744108,attack_free,benign_fp
53,strong_campaign,veh_19-w04,Challenge_S::Pre_train_S_2.csv::775::test,Pre_train_S_2.csv,Challenge_S,veh_19,0,-1,0.8160774410774411,attack_free,benign_fp
53,strong_campaign,veh_19-w05,OCSLab_Car::DoS_dataset.csv::517::test,DoS_dataset.csv,OCSLab_Car,veh_19,0,-1,0.7137637028014616,attack_free,benign_fp
53,strong_campaign,veh_19-w06,OCSLab_Car::normal_run_data.txt::367::test,normal_run_data.txt,OCSLab_Car,veh_19,0,-1,0.6427121396670726,attack_free,benign_fp
53,strong_campaign,veh_19-w07,Challenge_D::Pre_train_D_2.csv::728::test,Pre_train_D_2.csv,Challenge_D,veh_19,0,-1,0.73989898989899,attack_free,benign_fp
53,strong_campaign,veh_19-w08,Challenge_D::Pre_train_D_1.csv::492::test,Pre_train_D_1.csv,Challenge_D,veh_19,0,-1,0.757996632996633,attack_free,benign_fp
53,strong_campaign,veh_19-w09,Challenge_D::Pre_train_D_0.csv::132::test,Pre_train_D_0.csv,Challenge_D,veh_19,0,-1,0.9806397306397306,attack_free,benign_fp
53,weak_campaign,veh_00-w00,Challenge_D::Pre_train_D_1.csv::613::test,Pre_train_D_1.csv,Challenge_D,veh_00,1,0,0.6830808080808081,replay,replay
