window_id,vehicle_model,attack_type,label,source_file,start_frame_idx,end_frame_idx,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,mean_inter_arrival_time,std_inter_arrival_time,mean_dlc,std_dlc,byte_mean_0,byte_std_0,byte_mean_1,byte_std_1,byte_mean_2,byte_std_2,byte_mean_3,byte_std_3,byte_mean_4,byte_std_4,byte_mean_5,byte_std_5,byte_mean_6,byte_std_6,byte_mean_7,byte_std_7,block_id,split,source_trace,physical_vehicle,window_uid,anomaly_score,local_alert,weak_signal,message_rate,burstiness,payload_entropy
198,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,0,100,100.0,40.0,5.09192169571791,0.05,0.0004277060730288727,0.000518351151079157,7.43,1.3057947771376632,60.36,90.41930324880855,74.69,87.7613462749974,47.43434343434343,72.41772225979076,78.17171717171718,89.0101617628646,41.252747252747255,72.80737696692725,97.08988764044943,98.24352229547293,50.529411764705884,74.48751782291235,78.95,85.12269086442228,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::198::validation,0.22516835016835016,0,0,100.0,1.2119302760376967,2.042224626028908
199,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,50,150,100.0,40.0,5.100469225440644,0.05,0.0004110817957406092,0.0004989138996362106,7.42,1.3128594745821045,74.97,99.20518686036533,82.1,90.4586645932826,52.686868686868685,75.26916635200759,77.76767676767676,86.97286564928774,43.57142857142857,72.04274415839025,99.0561797752809,96.30655169827557,50.916666666666664,72.69034263709597,78.2875,79.54561486185143,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::199::validation,0.7634680134680135,0,1,100.0,1.213657941430909,2.0465877402628987
200,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,100,200,100.0,37.0,5.009275070657334,0.05,0.000423303758255159,0.000526940401672434,7.34,1.3358143583597235,76.82,100.66244384078901,83.32,90.14542473137502,54.27,75.54162494942771,81.47,85.47823758126977,49.842696629213485,75.0464872972049,99.62068965517241,96.39123360952362,53.18518518518518,70.93173750486825,71.3896103896104,70.15292309896091,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::200::validation,0.9511784511784511,1,0,100.0,1.2448251322391364,2.052739709154581
201,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,150,250,100.0,38.0,5.036823945677525,0.05,0.0004435958284320253,0.0005494783124084286,7.38,1.3548431643551955,68.02,96.06289398097478,80.76,87.75148089918484,51.09090909090909,74.04695355986487,84.75757575757575,87.57808532085228,51.78888888888889,78.44339706571787,96.30681818181819,97.89098272551432,60.18072289156626,76.63591667605101,69.22784810126582,65.789066339322,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::201::validation,0.9099326599326599,1,0,100.0,1.2386885504809872,2.056595474893826
202,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,200,300,100.0,38.0,5.011181356509325,0.05,0.0004503630628489485,0.0005538504142305673,7.43,1.3057947771376635,62.63,93.19148619911586,80.02,88.58182432079394,48.86868686868687,71.25989514342162,85.23232323232324,86.59925446792583,52.94505494505494,80.74683848978783,93.28089887640449,97.59904088265671,60.27058823529412,76.99860781557243,70.0875,69.8439678408236,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::202::validation,0.48569023569023567,0,0,100.0,1.2297837681074655,2.056582475649809
203,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,250,350,100.0,47.0,5.328758439663647,0.04,0.000397089755896366,0.00047039298186106216,7.5,1.1874342087037917,61.81,94.13072771417418,74.34,90.2831346376498,48.9,73.65629640431291,80.67,88.21803160352196,52.07608695652174,85.70490748665905,89.13333333333334,94.9793193864386,49.348837209302324,69.1339729769536,65.79268292682927,75.52640271743418,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::203::validation,0.42297979797979796,0,0,100.0,1.1845981677393336,2.056257666502595
204,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,300,400,100.0,47.0,5.328758439663647,0.04,0.0003762341508961687,0.0004467254009810677,7.55,1.1346805717910216,67.08,95.27252279644955,73.94,87.04594419041017,49.75,74.14436930745315,83.84,91.78613402905692,43.623655913978496,79.8999258452419,90.57142857142857,97.84571201385192,48.310344827586206,70.94198866012643,64.92857142857143,72.40869220945088,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::204::validation,0.9398148148148148,1,0,100.0,1.1873568961246592,2.049033979289763
205,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,350,450,100.0,45.0,5.263856189709803,0.04,0.0004018701688207761,0.00047725186131255734,7.46,1.2362847568420472,62.71,90.75376521114703,69.62,84.89697049954138,46.95,71.55618421911555,81.54,87.9231960292618,38.18681318681319,70.63727374051587,85.9438202247191,96.96789223620222,50.4,75.82956120762651,70.92592592592592,74.34350997897876,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::205::validation,0.3851010101010101,0,0,100.0,1.1875742733995407,2.047157878187585
206,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,400,500,100.0,44.0,5.227759784966878,0.05,0.00042552418178982206,0.0005194371650529833,7.5,1.1874342087037917,59.57,89.05742585545578,64.21,83.09203271072384,45.3,71.9992361070588,81.38,87.32751914488354,36.01086956521739,66.83732596926748,81.14444444444445,94.72223264907079,47.81395348837209,72.65824936405363,72.23170731707317,79.57651614311418,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::206::validation,0.37415824915824913,0,0,100.0,1.2206966527060832,2.0447146974337826
207,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,450,550,100.0,38.0,5.011181356509325,0.05,0.00043883949819237294,0.000550470164816219,7.49,1.1873921003611234,60.53,88.94441578873854,71.6,85.80664309947105,47.01,72.28782677602088,85.49,89.25631574292096,38.65217391304348,66.97735418434333,83.47777777777777,96.27671090003228,52.03488372093023,72.41586098819027,75.62962962962963,80.01951065239034,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::207::validation,0.37037037037037035,0,0,100.0,1.2543741224514593,2.046349584325726
208,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,500,600,100.0,43.0,5.191663380223952,0.05,0.00040967536695075756,0.0004865549298659312,7.49,1.1873921003611234,58.61,87.82413051092507,78.12,91.32757305436294,45.11,69.13622711719233,81.62,88.35992077859736,44.06521739130435,72.20469157764131,84.91111111111111,95.6041194422133,59.91860465116279,78.6857475224661,76.5679012345679,76.09009251897254,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::208::validation,0.17971380471380471,0,0,100.0,1.1876568167389903,2.0517824943063476
209,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,550,650,100.0,42.0,5.172662034926494,0.05,0.0004165124411534781,0.00047767608106594195,7.45,1.2196310917650468,58.56,88.52901445288995,79.92,89.22955564161462,43.14,66.45073664001025,83.05,90.15779223117654,53.77173913043478,81.32437776407856,100.97752808988764,97.99013680337217,62.023809523809526,79.30936655643372,81.0875,77.566293219091,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::209::validation,0.17424242424242425,0,0,100.0,1.1468443365070815,2.047164384507997
210,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,600,700,100.0,36.0,4.964631136191675,0.05,0.0004264248741997613,0.0004916046955826399,7.35,1.3143439428094916,68.59,95.03905460388377,81.56,90.24525693907685,42.79,64.94740872429014,85.69,88.60797876038026,60.06666666666667,87.19503043943119,106.17241379310344,96.81220200673052,59.25925925925926,75.27657281163985,85.06493506493507,80.41521108004214,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::210::validation,0.7584175084175084,0,1,100.0,1.1528491241419023,2.0469506075175943
211,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,650,750,100.0,35.0,4.945629790894216,0.05,0.0004452021435053662,0.0005430223593336053,7.44,1.2435433245367853,73.17,97.60512845132676,76.81,89.75485446481433,41.11,60.29392921347886,91.98,91.01461201367613,63.38461538461539,91.57423809126084,95.23595505617978,94.70593428150536,63.63095238095238,79.21892206650305,78.35,77.84055819429868,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::211::validation,0.7723063973063973,0,1,100.0,1.2197181606986116,2.0533478830866
212,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,700,800,100.0,40.0,5.117564284886111,0.05,0.0004211026008683022,0.000509593267331246,7.5,1.1874342087037917,66.24,95.95917048411786,73.85,86.05374773942157,41.84,63.064208549699565,89.11,93.61686760408084,52.92391304347826,84.5099985974971,93.85555555555555,95.90580576923855,56.54651162790697,75.65230394695473,74.76829268292683,82.58584576957065,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::212::validation,0.26641414141414144,0,0,100.0,1.2101375202693136,2.0491834292268307
213,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,750,850,100.0,48.0,5.336307314683841,0.04,0.00038966506418555675,0.0004636423744175065,7.54,1.135077089893017,60.75,92.74754713737717,81.41,90.56357932414112,39.67,62.8192733163955,75.65,90.37393152895363,32.53763440860215,64.34309232456773,89.25274725274726,97.74744238317747,38.45977011494253,61.65976437252975,69.6867469879518,81.46104512311662,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::213::validation,0.9621212121212122,1,0,100.0,1.18984540105274,2.0217858912375464
214,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,800,900,100.0,47.0,5.3163073146852815,0.04,0.00038944350348578557,0.00045679749880380934,7.5,1.1874342087037917,64.02,93.24633826590727,81.23,91.80956976263423,36.0,57.64945793327115,75.41,88.31852523678144,39.52173913043478,69.00984149425632,88.92222222222222,96.11026396543801,40.91860465116279,63.975325024625626,62.47560975609756,68.03159696496773,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::214::validation,0.9511784511784511,1,0,100.0,1.1729463240979652,2.029527839640478
215,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,850,950,100.0,45.0,5.263856189709803,0.04,0.0004042639876856948,0.00046622452948468207,7.46,1.2362847568420472,61.21,92.20870837399252,73.65,88.3299920751723,37.64,60.01791732474562,73.48,85.83384880104117,42.879120879120876,70.27854082382507,89.02247191011236,97.52994095483554,50.34117647058824,71.53075076146112,65.85185185185185,70.9279082983771,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::215::validation,0.3244949494949495,0,0,100.0,1.1532646746226738,2.0442416235812146
216,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,900,1000,100.0,41.0,5.128018100460835,0.05,0.0004166063636240333,0.0004961811785887271,7.5,1.1874342087037917,63.25,93.79076447070895,73.97,85.80494799252546,39.41,61.46171084504564,79.55,86.95715899223019,47.32608695652174,74.88978985027616,85.8,98.44662400396358,54.372093023255815,75.9006459683312,68.6829268292683,71.1423989475969,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::216::validation,0.09006734006734007,0,0,100.0,1.1910043410478577,2.050850326115911
217,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,950,1050,100.0,37.0,5.0007275409346,0.05,0.0004257987243960602,0.0005141541047524903,7.5,1.1874342087037917,62.08,92.48380182496825,83.99,88.71172357698839,44.29,66.0457863909576,88.11,89.69101348518701,52.66304347826087,80.24680369822039,100.96666666666667,98.67561333311623,57.96511627906977,76.32419343862237,74.34146341463415,69.36721294678603,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::217::validation,0.3968855218855219,0,0,100.0,1.2075022018432466,2.045847879447912
218,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1000,1100,100.0,39.0,5.055825290974983,0.05,0.00042879701864839806,0.0004947247943780685,7.53,1.135385397122933,59.66,89.05472699413546,83.97,92.90236326380509,43.45,65.19254175133841,82.49,88.13835657646447,49.70967741935484,81.56079342813632,99.74725274725274,98.38906771739813,59.758620689655174,78.20999811401389,75.79268292682927,75.61902873904194,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::218::validation,0.32954545454545453,0,0,100.0,1.153747855313036,2.045461033117269
219,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1050,1150,100.0,40.0,5.083374165995177,0.05,0.0004361012969354186,0.0005097721614596457,7.43,1.2430205147140574,61.25,89.67422985451283,76.25,91.46249231242281,39.73,61.89278714034455,86.1,88.32593050741102,54.45054945054945,87.53275854432685,98.02247191011236,98.73628222491227,56.26190476190476,78.25600829627793,70.68354430379746,74.660335376806,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::219::validation,0.07786195286195287,0,0,100.0,1.1689279442963738,2.045599505294446
220,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1100,1200,100.0,37.0,4.992180011211866,0.05,0.0004335437158141473,0.0005060572829270617,7.38,1.2944496900227525,66.84,92.31237403512056,79.3,89.75628111725663,40.89,62.3133845975325,92.33,88.88183785228567,47.15555555555556,80.39539941385688,105.56818181818181,99.26523188070725,53.21951219512195,76.92711539300609,80.23076923076923,81.4109428600173,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::220::validation,0.6127946127946128,0,1,100.0,1.167255105339582,2.033594338265491
221,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1150,1250,100.0,36.0,4.981726195637141,0.05,0.0004260491843175406,0.0005047098683272328,7.44,1.2435433245367853,72.68,95.64945164505649,83.67,90.26727590882534,40.08,58.4454754450676,90.2,88.07315141403764,38.582417582417584,69.36130376578399,99.50561797752809,98.24815217926785,55.20238095238095,77.97294704268617,81.5375,83.18788129138764,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::221::validation,0.8762626262626263,1,0,100.0,1.1846253960333135,2.0294638947450605
222,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1200,1300,100.0,47.0,5.328758439663647,0.04,0.000397323357938516,0.0004860689796439934,7.46,1.2993844696624628,67.29,95.85763349885077,76.78,88.4596608630171,38.92929292929293,60.8754735779397,82.27272727272727,89.3390792116203,36.505494505494504,67.11469166987418,90.2247191011236,97.68117742264324,50.56976744186046,71.93206431550608,69.96341463414635,79.41884108980432,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::222::validation,0.6893939393939394,0,1,100.0,1.223355603381382,2.034686178929403
223,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1250,1350,100.0,49.0,5.3563073146823985,0.04,0.0003713236914740668,0.00040834757060916304,7.5,1.2529964086141667,70.95,97.84542656660045,74.04,86.92697164862008,38.26262626262626,60.47899474382784,81.76767676767676,89.28807404872089,38.96739130434783,68.92741157992043,87.66666666666667,98.26856624125088,47.55172413793103,68.47228797962924,72.67469879518072,75.43514064536755,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::223::validation,0.9524410774410774,1,0,100.0,1.0997048674251222,2.0365876888484244
224,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1300,1400,100.0,45.0,5.263856189709803,0.04,0.00040279012737852156,0.0004435971625108925,7.46,1.2362847568420472,66.59,94.8842552797881,77.24,88.38338305360347,36.74,56.68097035160918,81.63,88.12214874820064,47.46153846153846,76.38167717864113,89.64044943820225,97.23136396823736,52.37647058823529,73.50005625777571,72.22222222222223,70.0460166208218,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::224::validation,0.5968013468013468,0,1,100.0,1.1013081777593963,2.0434763545917978
225,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1350,1450,100.0,46.0,5.296307314686725,0.04,0.00039866717174799756,0.0004621626781853782,7.44,1.3062924634246345,56.79,87.80447539846702,72.65,87.96787765997314,36.25252525252525,56.89088322950524,81.13131313131314,88.8949722436251,49.285714285714285,79.06115114323968,86.40449438202248,95.5281850403529,58.8235294117647,79.7167303232239,66.49382716049382,71.23290324776836,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::225::validation,0.5955387205387206,0,1,100.0,1.1592665553384487,2.048227346883692
226,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1400,1500,100.0,40.0,5.109016755163378,0.05,0.0004161921414462003,0.0005017790623293984,7.42,1.3128594745821047,62.06,91.13800743926761,75.33,90.23071040394174,39.494949494949495,56.746178394418656,87.31313131313131,91.03863609430915,54.78021978021978,86.27999426831637,96.25842696629213,97.70403923543195,58.61904761904762,78.22858824074859,79.525,79.20211092515149,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::226::validation,0.25673400673400676,0,0,100.0,1.205639911762605,2.046362049692352
227,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1450,1550,100.0,38.0,5.036823945677525,0.05,0.00044588850002096156,0.0005362746727348972,7.44,1.243543324536785,66.34,94.37205306657262,80.48,91.3462073651665,40.7,57.57178128215246,87.16,91.78297445605041,53.43956043956044,86.33504996555014,104.80898876404494,99.09499203941645,48.833333333333336,67.73386881115668,83.4875,83.54040844854661,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::227::validation,0.7773569023569024,0,1,100.0,1.202707560302915,2.0362082289951
228,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1500,1600,100.0,40.0,5.083374165995177,0.05,0.0004217167093296244,0.0004861392554243622,7.44,1.243543324536785,61.28,91.06185590026158,78.15,87.43401797927395,42.69,62.55584624957126,87.04,92.72754930440036,44.23076923076923,76.60202231328628,99.85393258426966,101.15096633326228,47.86904761904762,67.1706745398659,75.9625,78.17199686428638,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::228::validation,0.48442760942760943,0,0,100.0,1.1527598786333737,2.034873155747085
229,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1550,1650,100.0,39.0,5.04727776125225,0.05,0.00043477915754221906,0.0005039567911472917,7.43,1.2430205147140574,60.88,90.6422947635374,79.4,88.64648893216246,42.39,62.877642290404,85.24,89.51917336526293,43.879120879120876,72.5256809635535,96.02247191011236,100.7192089205185,52.88095238095238,71.3152633034847,67.43037974683544,67.75713957323562,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::229::validation,0.3691077441077441,0,0,100.0,1.1591071542825762,2.040640839706043
230,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1600,1700,100.0,36.0,4.956083606468941,0.05,0.00043020103916977393,0.0005072228402497037,7.42,1.2584116973391497,64.19,92.64909011965524,80.73,90.12578487869051,40.96,59.31777473911171,79.2,85.42259654213281,47.8021978021978,71.88440350797339,95.0340909090909,97.99379025590862,50.57142857142857,67.42408177143452,61.22784810126582,60.07062286019989,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::230::validation,0.8152356902356902,1,0,100.0,1.1790340213834607,2.0433376285877123
231,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1650,1750,100.0,37.0,5.0007275409346,0.05,0.0004271112307153567,0.0005080785917618572,7.43,1.2590075456485557,69.54,96.68344429115048,80.98,87.69104629322197,42.75,61.608339532891165,79.98,86.50190518133113,48.18681318681319,74.12284310564458,96.57954545454545,99.18265079123066,55.79761904761905,75.16122033302888,69.0,65.83084383478614,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::231::validation,0.5803872053872053,0,1,100.0,1.1895669456969016,2.0475959778750563
232,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1700,1800,100.0,49.0,5.381209564639129,0.04,0.00038738684220747513,0.00045570672200044354,7.57,1.1068423555321687,65.38,94.85934640297708,79.93,91.15736448581652,38.94,61.19686593282373,74.84,87.42021734129926,43.806451612903224,75.00082552441961,90.93478260869566,99.72732436475341,59.90909090909091,83.34343464948846,72.45238095238095,71.11332417545566,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::232::validation,0.9823232323232324,1,0,100.0,1.1763578314788168,2.04618336154643
233,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1750,1850,100.0,49.0,5.381209564639129,0.04,0.0003918686298408894,0.00046976803284088785,7.5,1.1874342087037917,61.82,92.09260339462665,78.05,91.79666388273596,37.85,58.70253401685485,73.94,86.65123426703165,48.96739130434783,79.80852780615622,89.34444444444445,96.89021979208235,56.18604651162791,80.70510655407632,72.0,76.60494157148565,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::233::validation,0.4099326599326599,0,0,100.0,1.1987865276307008,2.0489334693505348
234,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1800,1900,100.0,44.0,5.236307314689611,0.04,0.00040615207017070113,0.00047569446887482485,7.43,1.2590075456485557,67.43,95.69798900708416,73.58,89.22176640259931,41.47,61.116193435128146,78.56,86.79047413166954,52.57142857142857,85.62532013026131,89.77272727272727,97.22697522161123,54.19047619047619,77.7484460402779,71.7125,79.27833779633627,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::234::validation,0.14646464646464646,0,0,100.0,1.1712196799962544,2.0539390040683165
235,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1850,1950,100.0,43.0,5.191663380223953,0.05,0.00040691789954599706,0.0004786677714125895,7.46,1.2362847568420472,71.19,97.62783363365185,71.39,87.43750854181516,41.35,61.07788061156019,81.56,86.67517753082483,45.714285714285715,80.13632419358294,88.58426966292134,98.55173842106959,49.576470588235296,74.33950362564953,69.81481481481481,77.80287073175069,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::235::validation,0.08164983164983165,0,0,100.0,1.176322289150598,2.0472965285457665
236,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1900,2000,100.0,36.0,4.973178665914408,0.05,0.00044460730119185013,0.0005405392249655777,7.44,1.2435433245367853,74.72,99.44607382898532,75.25,86.10300517403559,40.92,58.304490393107805,92.47,89.8478107691,42.879120879120876,73.9626925803316,94.6067415730337,96.33481151487956,51.333333333333336,75.29581872494857,76.75,76.84472981278547,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::236::validation,0.7394781144781145,0,1,100.0,1.21576503073957,2.036303919326549
237,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,1950,2050,100.0,38.0,5.053919005122991,0.05,0.0004389599116161616,0.0005066352421865631,7.52,1.1443775600735975,69.82,98.25969468708927,71.97,85.49707071005416,42.26,60.892794319196746,90.86,89.73093335076817,41.075268817204304,71.17315498500214,90.53846153846153,94.04923981468988,55.848837209302324,74.93897012125242,83.5,76.62328659605048,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::237::validation,0.7112794612794613,0,1,100.0,1.1541693776815771,2.0397871631543074
238,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2000,2100,100.0,43.0,5.200210909946686,0.05,0.00041054475187051175,0.00047330528162617565,7.44,1.243543324536785,65.67,95.87481994767968,68.54,84.79427103289466,42.49,64.15488991495504,84.5,87.83125867252501,45.934065934065934,73.54520209775787,86.25842696629213,94.83344691460572,59.63095238095238,75.99040975862313,79.125,72.93205313852066,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::238::validation,0.24368686868686867,0,0,100.0,1.1528685401559302,2.051246349399633
239,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2050,2150,100.0,37.0,4.983632481489133,0.05,0.0004391140407986111,0.0005092155619389438,7.43,1.2430205147140574,63.81,92.30002112675815,77.27,86.13986939855437,44.78,65.37760778737625,91.44,89.79613800158667,51.86813186813187,79.43360055108974,87.35955056179775,97.0384201904402,65.69047619047619,82.43857398527476,77.32911392405063,67.8907763014226,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::239::validation,0.6616161616161617,0,1,100.0,1.15964044641432,2.0545348059503685
240,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2100,2200,100.0,34.0,4.875343267260357,0.05,0.0004561814394864169,0.0005267693014762262,7.49,1.1873921003611234,57.35,87.2845203916479,81.11,87.89902104119248,43.53,62.3624013328544,88.55,87.86926368190414,50.45652173913044,79.77160509357981,93.25555555555556,98.41088028274461,63.2906976744186,82.22443283676212,76.48148148148148,74.6248413131652,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::240::validation,0.7411616161616161,0,1,100.0,1.1547338430415648,2.0483504043152303
241,Challenge_S,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,2150,2250,100.0,43.0,5.191663380223952,0.05,0.00041114200245250356,0.0005002947501440779,7.5,1.1874342087037917,63.0,91.91049994423923,75.4,88.95279647093733,41.42,61.29799017912414,79.68,88.93839215996655,52.22826086956522,84.74246192728391,94.84444444444445,98.40075780095634,53.616279069767444,75.79120164385702,74.90243902439025,84.42193821861558,2,validation,Pre_train_S_1.csv,Challenge_S,Challenge_S::Pre_train_S_1.csv::241::validation,0.0563973063973064,0,0,100.0,1.2168387815426176,2.0491968213969813
