event_id,gnn_campaign_score
EVT-KIA-059940,0.3876738
EVT-KIA-059941,0.49544165
EVT-KIA-059946,0.3208484
EVT-KIA-059947,0.54199994
EVT-KIA-059950,0.80529666
EVT-KIA-059957,0.7758042
EVT-KIA-059959,0.4689938
EVT-KIA-059960,0.58410305
EVT-KIA-059962,0.7390429
EVT-KIA-059963,0.56489724
EVT-KIA-059964,0.3711613
EVT-KIA-059966,0.7750041
EVT-KIA-059971,0.655005
EVT-KIA-059972,0.85576487
EVT-KIA-059975,0.525302
EVT-KIA-059980,0.40103433
EVT-KIA-059984,0.66053706
EVT-KIA-059986,0.5481821
EVT-KIA-059987,0.59761703
EVT-KIA-059988,0.47603938
EVT-KIA-059989,0.7482449
EVT-KIA-059990,0.92204916
EVT-KIA-059991,0.9077662
EVT-KIA-059993,0.6792102
EVT-KIA-059997,0.58889294
EVT-KIA-060000,0.6165158
EVT-KIA-060004,0.38499692
EVT-KIA-060005,0.35925177
EVT-KIA-060006,0.3528017
EVT-KIA-060007,0.3355845
EVT-KIA-060008,0.8706997
EVT-KIA-060009,0.3543559
EVT-KIA-060011,0.90947795
EVT-KIA-060012,0.67214245
EVT-KIA-060013,0.89760184
EVT-KIA-060014,0.7849619
EVT-KIA-060016,0.6633406
EVT-KIA-060017,0.68524486
EVT-KIA-060019,0.4675135
EVT-KIA-060020,0.5695188
EVT-KIA-060021,0.39224485
EVT-KIA-060022,0.38792032
EVT-KIA-060023,0.4170236
EVT-KIA-060033,0.610434
EVT-KIA-060035,0.3608762
EVT-KIA-060036,0.80528486
EVT-KIA-060039,0.47894168
EVT-KIA-060047,0.6651315
EVT-KIA-060050,0.35236138
EVT-KIA-060053,0.36655653
EVT-KIA-060054,0.4923166
EVT-KIA-060055,0.53425014
EVT-KIA-060056,0.41350684
EVT-KIA-060057,0.5308867
EVT-KIA-060058,0.3742549
EVT-KIA-060062,0.34935597
EVT-KIA-060064,0.69934136
EVT-KIA-060065,0.55488676
EVT-KIA-060066,0.4482413
EVT-KIA-060068,0.45136017
EVT-KIA-060075,0.36746433
EVT-KIA-060077,0.37110186
EVT-KIA-060087,0.91912836
EVT-KIA-060088,0.49318352
EVT-KIA-060089,0.834371
EVT-KIA-060090,0.54089385
EVT-KIA-060091,0.79458755
EVT-KIA-060092,0.71563226
EVT-KIA-060093,0.45948067
EVT-KIA-060097,0.9014623
EVT-KIA-060098,0.68453926
EVT-KIA-060100,0.6021479
EVT-KIA-060105,0.34437212
EVT-KIA-060108,0.32919708
EVT-KIA-060109,0.41508812
EVT-KIA-060112,0.9316537
EVT-KIA-060114,0.47622672
EVT-KIA-060117,0.69877213
EVT-KIA-060118,0.35511467
EVT-KIA-060123,0.50573987
EVT-KIA-060125,0.7059524
EVT-KIA-060126,0.54746646
EVT-KIA-060127,0.49253997
EVT-KIA-060130,0.3647193
EVT-KIA-060131,0.4529615
EVT-KIA-060133,0.34521988
EVT-KIA-060134,0.31514624
EVT-KIA-060136,0.428146
EVT-KIA-060137,0.41610196
EVT-KIA-060138,0.8243705
EVT-KIA-060139,0.5379
EVT-KIA-060140,0.76517224
EVT-KIA-060141,0.36775616
EVT-KIA-060142,0.91989875
EVT-KIA-060148,0.44619188
EVT-KIA-060155,0.5032195
EVT-KIA-060156,0.3739266
EVT-KIA-060158,0.9191961
EVT-KIA-060159,0.869324
EVT-KIA-060160,0.36278236
EVT-KIA-060161,0.33585474
EVT-KIA-060164,0.36957735
EVT-KIA-060167,0.5112833
EVT-KIA-060171,0.49499586
EVT-KIA-060173,0.33397314
EVT-KIA-060174,0.37140322
EVT-KIA-060180,0.60906565
EVT-KIA-060181,0.9087953
EVT-KIA-060185,0.37046736
EVT-KIA-060186,0.35430595
EVT-KIA-060187,0.35870785
EVT-KIA-060189,0.74570644
EVT-KIA-060192,0.54714423
EVT-KIA-060193,0.3445756
EVT-KIA-060196,0.41773164
EVT-KIA-060199,0.39580616
EVT-KIA-060200,0.9108137
EVT-KIA-060206,0.5317631
EVT-KIA-060210,0.47458726
EVT-KIA-060214,0.40494886
EVT-KIA-060217,0.49696535
EVT-KIA-060218,0.7721514
EVT-KIA-060219,0.37150875
EVT-KIA-060221,0.6904962
EVT-KIA-060222,0.6972916
EVT-KIA-060223,0.33361745
EVT-KIA-060231,0.3544863
EVT-KIA-060233,0.3333447
EVT-KIA-060234,0.5906945
EVT-KIA-060235,0.893744
EVT-KIA-060236,0.53415823
EVT-KIA-060238,0.41739908
EVT-KIA-060239,0.3299817
EVT-KIA-060240,0.33466312
EVT-KIA-060242,0.8051614
EVT-KIA-060252,0.45218667
EVT-KIA-060253,0.34067196
EVT-KIA-060260,0.7024615
EVT-KIA-060264,0.75636923
EVT-KIA-060265,0.77136445
EVT-KIA-060267,0.40779716
EVT-KIA-060270,0.40009126
EVT-KIA-060273,0.55156773
EVT-KIA-060277,0.80774724
EVT-KIA-060282,0.3201878
EVT-KIA-060284,0.5160695
EVT-KIA-060290,0.7254691
EVT-KIA-060291,0.9235328
EVT-KIA-060298,0.83416456
EVT-KIA-060300,0.57584035
EVT-KIA-060301,0.33347353
EVT-KIA-060302,0.34269214
EVT-KIA-060304,0.48501843
EVT-KIA-060306,0.82258666
EVT-KIA-060309,0.35637596
EVT-KIA-060311,0.5295867
EVT-KIA-060316,0.38032404
EVT-KIA-060317,0.4161053
EVT-KIA-060318,0.5298728
EVT-KIA-060321,0.3619312
EVT-KIA-060323,0.32212603
EVT-KIA-060328,0.36747882
EVT-KIA-060335,0.40965024
EVT-KIA-060337,0.6660761
EVT-KIA-060339,0.36580467
EVT-KIA-060341,0.641717
EVT-KIA-060342,0.81035715
EVT-KIA-060343,0.40233856
EVT-KIA-060348,0.90434533
EVT-KIA-060355,0.4021543
EVT-KIA-060360,0.40242752
EVT-KIA-060361,0.6193366
EVT-KIA-060364,0.5452683
EVT-KIA-060365,0.38949925
EVT-KIA-060367,0.82089424
EVT-KIA-060372,0.3447045
EVT-KIA-060389,0.52287835
EVT-KIA-060390,0.56173855
EVT-KIA-060391,0.39229736
EVT-KIA-060392,0.81530136
EVT-KIA-060393,0.8271703
EVT-KIA-060394,0.53885204
EVT-KIA-060408,0.40974724
EVT-KIA-060415,0.67118657
EVT-KIA-060416,0.3766305
EVT-KIA-060418,0.44955614
EVT-KIA-060419,0.5956802
EVT-KIA-060420,0.39670318
EVT-KIA-060426,0.4207384
EVT-KIA-060431,0.45187163
EVT-KIA-060434,0.5206103
EVT-KIA-060435,0.6486323
EVT-KIA-060441,0.4266263
EVT-KIA-060448,0.52637565
EVT-KIA-060449,0.49780926
EVT-KIA-060451,0.73458713
EVT-KIA-060452,0.7141808
EVT-KIA-060453,0.3984629
EVT-KIA-060457,0.46021795
EVT-KIA-060460,0.487106
EVT-KIA-060462,0.43285108
EVT-KIA-060466,0.4061487
EVT-KIA-060468,0.528519
EVT-KIA-060469,0.6182949
EVT-KIA-060470,0.31683844
EVT-KIA-060473,0.58256793
EVT-KIA-060476,0.5145556
EVT-KIA-060497,0.39576057
EVT-KIA-060498,0.87480277
EVT-KIA-060501,0.36623475
EVT-KIA-060503,0.43655932
EVT-KIA-060506,0.43331712
EVT-KIA-060509,0.7428224
EVT-KIA-060513,0.53726953
EVT-KIA-060514,0.5202281
EVT-KIA-060515,0.9053767
EVT-KIA-060518,0.66212606
EVT-KIA-060519,0.8854882
EVT-KIA-060522,0.59750354
EVT-KIA-060526,0.3926135
EVT-KIA-060528,0.35069588
EVT-KIA-060531,0.5995127
EVT-KIA-060532,0.4044889
EVT-KIA-060540,0.6736814
EVT-KIA-060544,0.48938534
EVT-KIA-060551,0.35147735
EVT-KIA-060552,0.3707672
EVT-KIA-060554,0.47369084
EVT-KIA-060555,0.33025226
EVT-KIA-060557,0.8267633
EVT-KIA-060560,0.31776664
EVT-KIA-060564,0.41622075
EVT-KIA-060565,0.4887654
EVT-KIA-060568,0.85401374
EVT-KIA-060570,0.3491059
EVT-KIA-060571,0.6926356
EVT-KIA-060576,0.4703786
EVT-KIA-060579,0.3313106
EVT-KIA-060588,0.33476558
EVT-KIA-060593,0.3270849
EVT-KIA-060595,0.30882674
EVT-KIA-060600,0.6164106
EVT-KIA-060601,0.58893716
EVT-KIA-060602,0.5810194
EVT-KIA-060612,0.39431345
EVT-KIA-060618,0.566597
EVT-KIA-060621,0.31331724
EVT-KIA-060622,0.62098294
EVT-KIA-060624,0.3700714
EVT-KIA-060625,0.4039475
EVT-KIA-060631,0.31992528
EVT-KIA-060635,0.7048304
EVT-KIA-060636,0.40178457
EVT-KIA-060640,0.62916994
EVT-KIA-060642,0.42775068
EVT-KIA-060643,0.41864753
EVT-KIA-060652,0.4107994
EVT-KIA-060657,0.33534932
EVT-KIA-060658,0.7842705
EVT-KIA-060660,0.6819889
EVT-KIA-060669,0.5506533
EVT-KIA-060672,0.56045413
EVT-KIA-060677,0.510273
EVT-KIA-060680,0.31729296
EVT-KIA-060682,0.60573494
EVT-KIA-060687,0.45649147
EVT-KIA-060693,0.8044955
EVT-KIA-060696,0.45803437
EVT-KIA-060698,0.39892238
EVT-KIA-060700,0.37088785
EVT-KIA-060702,0.9298383
EVT-KIA-060718,0.40286088
EVT-KIA-060720,0.30060247
EVT-KIA-060723,0.43530223
EVT-KIA-060724,0.6116533
EVT-KIA-060727,0.7241358
EVT-KIA-060728,0.5906719
EVT-KIA-060733,0.364713
EVT-KIA-060736,0.3980219
EVT-KIA-060743,0.8260415
EVT-KIA-060744,0.5158793
EVT-KIA-060750,0.3195495
EVT-KIA-060753,0.41379073
EVT-KIA-060756,0.3448484
EVT-KIA-060761,0.37618935
EVT-KIA-060762,0.55083066
EVT-KIA-060764,0.54142267
EVT-KIA-060769,0.6099024
EVT-KIA-060770,0.48552188
EVT-KIA-060771,0.36771297
EVT-KIA-060773,0.32683158
EVT-KIA-060782,0.3822022
EVT-KIA-060787,0.36783537
EVT-KIA-060791,0.31253645
EVT-KIA-060802,0.38515133
EVT-KIA-060807,0.41408333
EVT-KIA-060811,0.49408868
EVT-KIA-060812,0.6390646
EVT-KIA-060813,0.49880913
EVT-KIA-060821,0.33000085
EVT-KIA-060826,0.34576502
EVT-KIA-060827,0.4907515
EVT-KIA-060834,0.3820642
EVT-KIA-060836,0.36396894
EVT-KIA-060837,0.3692557
EVT-KIA-060844,0.83122456
EVT-KIA-060848,0.46777305
EVT-KIA-060849,0.8974029
EVT-KIA-060859,0.566615
EVT-KIA-060876,0.3846443
EVT-KIA-060877,0.3791286
EVT-KIA-060880,0.75698525
EVT-KIA-060882,0.4008426
EVT-KIA-060886,0.4631357
EVT-KIA-060891,0.83145636
EVT-KIA-060894,0.9059224
EVT-KIA-060895,0.40306213
EVT-KIA-060898,0.3375051
EVT-KIA-060899,0.31301564
EVT-KIA-060902,0.89048743
EVT-KIA-060903,0.72645384
EVT-KIA-060904,0.45593324
EVT-KIA-060905,0.56875837
EVT-KIA-060907,0.35380778
EVT-KIA-060908,0.7612127
EVT-KIA-060911,0.6778226
EVT-KIA-060917,0.3625565
EVT-KIA-060923,0.36899546
EVT-KIA-060924,0.42792785
EVT-KIA-060929,0.45041436
EVT-KIA-060932,0.5277611
EVT-KIA-060933,0.3930075
EVT-KIA-060936,0.8359461
EVT-KIA-060944,0.5662319
EVT-KIA-060949,0.36338186
EVT-KIA-060953,0.517486
EVT-KIA-060955,0.44133595
EVT-KIA-060957,0.31779045
EVT-KIA-060959,0.3769812
EVT-KIA-060967,0.42600644
EVT-KIA-060969,0.6995802
EVT-KIA-060979,0.4735919
EVT-KIA-060980,0.49675038
EVT-KIA-060981,0.52033675
EVT-KIA-060982,0.4408374
EVT-KIA-060983,0.67924666
EVT-KIA-060986,0.3439936
EVT-KIA-060989,0.54355514
EVT-KIA-060990,0.34299785
EVT-KIA-060991,0.36318782
EVT-KIA-060992,0.44274113
EVT-KIA-060994,0.6754636
EVT-KIA-060995,0.9062299
EVT-KIA-060999,0.42690873
EVT-KIA-061000,0.5531758
EVT-KIA-061001,0.8550954
EVT-KIA-061005,0.49484742
EVT-KIA-061009,0.40647075
EVT-KIA-061010,0.31999266
EVT-KIA-061011,0.9021193
EVT-KIA-061012,0.79247653
EVT-KIA-061013,0.5074255
EVT-KIA-061014,0.46642268
EVT-KIA-061016,0.8420088
EVT-KIA-061017,0.5958859
EVT-KIA-061019,0.47570816
EVT-KIA-061022,0.83212733
EVT-KIA-061023,0.72279906
EVT-KIA-061024,0.93435913
EVT-KIA-061025,0.8682845
EVT-KIA-061026,0.7310734
EVT-KIA-061027,0.87443364
EVT-KIA-061028,0.9188456
EVT-KIA-061029,0.3555781
EVT-KIA-061031,0.58400595
EVT-KIA-061032,0.8836502
EVT-KIA-061033,0.5547952
EVT-KIA-061034,0.80439943
EVT-KIA-061042,0.38521612
EVT-KIA-061044,0.32859734
EVT-KIA-061046,0.31902808
EVT-KIA-061047,0.5539327
EVT-KIA-061050,0.806043
EVT-KIA-061051,0.8239927
EVT-KIA-061052,0.9296043
EVT-KIA-061053,0.9363547
EVT-KIA-061054,0.9098116
EVT-KIA-061056,0.3312117
EVT-KIA-061057,0.81973726
EVT-KIA-061058,0.55506384
EVT-KIA-061059,0.39380205
EVT-KIA-061061,0.6576112
EVT-KIA-061062,0.51150566
EVT-KIA-061063,0.47698027
EVT-KIA-061067,0.38248384
EVT-KIA-061068,0.35825726
EVT-KIA-061072,0.5219046
EVT-KIA-061073,0.6028181
EVT-KIA-061074,0.7822503
EVT-KIA-061075,0.6543509
EVT-KIA-061076,0.768803
EVT-KIA-061077,0.74909055
EVT-KIA-061078,0.7856278
EVT-KIA-061083,0.5500888
EVT-KIA-061084,0.61108285
EVT-KIA-061087,0.32395095
EVT-KIA-061091,0.7421266
EVT-KIA-061092,0.38696903
EVT-KIA-061095,0.62609726
EVT-KIA-061097,0.5354097
EVT-KIA-061100,0.85053205
EVT-KIA-061101,0.46932048
EVT-KIA-061102,0.7986684
EVT-KIA-061103,0.9257521
EVT-KIA-061104,0.5536571
EVT-KIA-061111,0.6150191
EVT-KIA-061112,0.4326409
EVT-KIA-061114,0.789145
EVT-KIA-061119,0.78915054
EVT-KIA-061124,0.3742997
EVT-KIA-061125,0.3435919
EVT-KIA-061126,0.49824002
EVT-KIA-061128,0.6878801
EVT-KIA-061132,0.42032298
EVT-KIA-061133,0.47738048
EVT-KIA-061134,0.5279473
EVT-KIA-061136,0.5763228
EVT-KIA-061141,0.31420687
EVT-KIA-061142,0.34677052
EVT-KIA-061143,0.482307
EVT-KIA-061144,0.869805
EVT-KIA-061145,0.8198015
EVT-KIA-061150,0.33845007
EVT-KIA-061151,0.58982104
EVT-KIA-061153,0.9340954
EVT-KIA-061154,0.6051723
EVT-KIA-061155,0.78200555
EVT-KIA-061157,0.8184227
EVT-KIA-061158,0.741619
EVT-KIA-061160,0.6404684
EVT-KIA-061161,0.4108267
EVT-KIA-061162,0.38424882
EVT-KIA-061163,0.5098153
EVT-KIA-061166,0.30324864
EVT-KIA-061168,0.4373233
EVT-KIA-061170,0.5534631
EVT-KIA-061171,0.32107928
EVT-KIA-061176,0.3357343
EVT-KIA-061177,0.8118394
EVT-KIA-061178,0.33114937
EVT-KIA-061182,0.63755244
EVT-KIA-061184,0.39460158
EVT-KIA-061186,0.7050346
EVT-KIA-061191,0.3324878
EVT-KIA-061192,0.3819256
EVT-KIA-061193,0.45509437
EVT-KIA-061195,0.34148085
EVT-KIA-061198,0.41551122
EVT-KIA-061199,0.62872696
EVT-KIA-061200,0.42420405
EVT-KIA-061203,0.7212767
EVT-KIA-061204,0.671988
EVT-KIA-061206,0.7796041
EVT-KIA-061207,0.35069707
EVT-KIA-061210,0.5458118
EVT-KIA-061211,0.64137274
EVT-KIA-061214,0.32523596
EVT-KIA-061218,0.4809043
EVT-KIA-061220,0.5633907
EVT-KIA-061221,0.32688764
EVT-KIA-061222,0.46068496
EVT-KIA-061225,0.84046376
EVT-KIA-061228,0.70943105
EVT-KIA-061229,0.54682857
EVT-KIA-061230,0.38565153
EVT-KIA-061233,0.45567963
EVT-KIA-061234,0.41538152
EVT-KIA-061237,0.87837666
EVT-KIA-061243,0.46555585
EVT-KIA-061244,0.32887015
EVT-KIA-061245,0.6848872
EVT-KIA-061250,0.5213335
EVT-KIA-061253,0.47638628
EVT-KIA-061255,0.3873626
EVT-KIA-061256,0.37616307
EVT-KIA-061257,0.5390278
EVT-KIA-061261,0.54117626
EVT-KIA-061262,0.90993303
EVT-KIA-061263,0.46378928
EVT-KIA-061267,0.36333314
EVT-KIA-061268,0.5423137
EVT-KIA-061269,0.31890622
EVT-KIA-061272,0.42769885
EVT-KIA-061278,0.46113813
EVT-KIA-061279,0.9078547
EVT-KIA-061280,0.6786713
EVT-KIA-061281,0.8019541
EVT-KIA-061283,0.47774914
EVT-KIA-061284,0.5365604
EVT-KIA-061287,0.76638407
EVT-KIA-061288,0.6148104
EVT-KIA-061291,0.4141544
EVT-KIA-061293,0.6773587
EVT-KIA-061296,0.3597973
EVT-KIA-061303,0.3931673
EVT-KIA-061304,0.8219271
EVT-KIA-061305,0.46402353
EVT-KIA-061306,0.3925671
EVT-KIA-061309,0.90178424
EVT-KIA-061312,0.9164026
EVT-KIA-061313,0.6760511
EVT-KIA-061316,0.3437818
EVT-KIA-061318,0.5190464
EVT-KIA-061321,0.62846905
EVT-KIA-061322,0.37516794
EVT-KIA-061323,0.3653353
EVT-KIA-061324,0.5715794
EVT-KIA-061327,0.556595
EVT-KIA-061328,0.45841277
EVT-KIA-061333,0.49243763
EVT-KIA-061334,0.36587334
EVT-KIA-061335,0.8569199
EVT-KIA-061337,0.6169831
EVT-KIA-061339,0.39923888
EVT-KIA-061345,0.65232694
EVT-KIA-061346,0.46507096
EVT-KIA-061350,0.34689397
EVT-KIA-061352,0.72002554
EVT-KIA-061353,0.6086047
EVT-KIA-061354,0.9210176
EVT-KIA-061355,0.47655284
EVT-KIA-061356,0.384856
EVT-KIA-061358,0.4854177
EVT-KIA-061359,0.7943402
EVT-KIA-061365,0.6219071
EVT-KIA-061371,0.8816093
EVT-KIA-061372,0.36013678
EVT-KIA-061373,0.5431157
EVT-KIA-061377,0.44029778
EVT-KIA-061378,0.43798822
EVT-KIA-061379,0.46665028
EVT-KIA-061381,0.47442263
EVT-KIA-061384,0.36791992
EVT-KIA-061386,0.4172839
EVT-KIA-061387,0.38168254
EVT-KIA-061391,0.3547954
EVT-KIA-061396,0.60704803
EVT-KIA-061398,0.72261715
EVT-KIA-061402,0.34585488
EVT-KIA-061404,0.5335347
EVT-KIA-061405,0.37598336
EVT-KIA-061406,0.36618406
EVT-KIA-061409,0.32465845
EVT-KIA-061419,0.77692294
EVT-KIA-061423,0.2972048
EVT-KIA-061424,0.5549018
EVT-KIA-061426,0.4069166
EVT-KIA-061427,0.44335076
EVT-KIA-061429,0.9116956
EVT-KIA-061431,0.4048486
EVT-KIA-061433,0.47756353
EVT-KIA-061434,0.38406628
EVT-KIA-061442,0.34529445
EVT-KIA-061444,0.28104475
EVT-KIA-061446,0.5857919
EVT-KIA-061450,0.50502956
EVT-KIA-061451,0.53153294
EVT-KIA-061452,0.9097551
EVT-KIA-061453,0.5105459
EVT-KIA-061454,0.9263201
EVT-KIA-061458,0.57741797
EVT-KIA-061460,0.52484524
EVT-KIA-061461,0.5703596
EVT-KIA-061464,0.3047321
EVT-KIA-061471,0.3200321
EVT-KIA-061476,0.33753505
EVT-KIA-061477,0.51684874
EVT-KIA-061479,0.8328601
EVT-KIA-061484,0.33791447
EVT-KIA-061489,0.62314177
EVT-KIA-061496,0.62010443
EVT-KIA-061497,0.3193233
EVT-KIA-061498,0.38290083
EVT-KIA-061502,0.5640709
EVT-KIA-061508,0.8493421
EVT-KIA-061511,0.3412148
EVT-KIA-061518,0.90444386
EVT-KIA-061521,0.6511842
EVT-KIA-061523,0.34920487
EVT-KIA-061529,0.49079022
EVT-KIA-061530,0.872597
EVT-KIA-061532,0.32627466
EVT-KIA-061533,0.33565572
EVT-KIA-061534,0.39986822
EVT-KIA-061535,0.39933583
EVT-KIA-061538,0.517539
EVT-KIA-061539,0.5655418
EVT-KIA-061540,0.8832268
EVT-KIA-061543,0.32717645
EVT-KIA-061544,0.4753624
EVT-KIA-061546,0.73907673
EVT-KIA-061548,0.36179855
EVT-KIA-061555,0.351733
EVT-KIA-061558,0.470001
EVT-KIA-061559,0.34240165
EVT-KIA-061560,0.35221744
EVT-KIA-061561,0.3239919
EVT-KIA-061563,0.58863336
EVT-KIA-061565,0.3583373
EVT-KIA-061569,0.39955896
EVT-KIA-061571,0.31341022
EVT-KIA-061576,0.3389833
EVT-KIA-061579,0.69604117
EVT-KIA-061580,0.47907647
EVT-KIA-061582,0.336151
EVT-KIA-061586,0.3272382
EVT-KIA-061588,0.43877336
EVT-KIA-061589,0.32349414
EVT-KIA-061592,0.6589205
EVT-KIA-061594,0.36395177
EVT-KIA-061596,0.60372186
EVT-KIA-061604,0.34134138
EVT-KIA-061605,0.50778544
EVT-KIA-061606,0.41307813
EVT-KIA-061609,0.6826504
EVT-KIA-061610,0.720047
EVT-KIA-061611,0.80732036
EVT-KIA-061613,0.4931728
EVT-KIA-061614,0.36996433
EVT-KIA-061622,0.34750473
EVT-KIA-061623,0.38399532
EVT-KIA-061625,0.8623883
EVT-KIA-061626,0.33879128
EVT-KIA-061628,0.73673
EVT-KIA-061630,0.9167593
EVT-KIA-061632,0.52620775
EVT-KIA-061633,0.5242024
EVT-KIA-061634,0.5827398
EVT-KIA-061636,0.71964985
EVT-KIA-061637,0.35551697
EVT-KIA-061638,0.9182503
EVT-KIA-061643,0.8438005
EVT-KIA-061644,0.33423677
EVT-KIA-061645,0.5791853
EVT-KIA-061653,0.33025986
EVT-KIA-061655,0.34827748
EVT-KIA-061656,0.75682294
EVT-KIA-061657,0.8971693
EVT-KIA-061658,0.36199042
EVT-KIA-061661,0.36718437
EVT-KIA-061663,0.92409915
EVT-KIA-061665,0.40349865
EVT-KIA-061671,0.5489858
EVT-KIA-061674,0.41336885
EVT-KIA-061675,0.3495186
EVT-KIA-061676,0.6916929
EVT-KIA-061681,0.8723559
EVT-KIA-061682,0.8914884
EVT-KIA-061683,0.41919342
EVT-KIA-061684,0.5457262
EVT-KIA-061686,0.7347667
EVT-KIA-061688,0.73011196
EVT-KIA-061698,0.4127039
EVT-KIA-061704,0.40094033
EVT-KIA-061705,0.5558338
EVT-KIA-061708,0.3505714
EVT-KIA-061709,0.90672773
EVT-KIA-061711,0.65237325
EVT-KIA-061712,0.5865184
EVT-KIA-061713,0.9239127
EVT-KIA-061715,0.4921563
EVT-KIA-061721,0.56558925
EVT-KIA-061723,0.6271488
EVT-KIA-061725,0.560941
EVT-KIA-061726,0.32934636
EVT-KIA-061728,0.4388368
EVT-KIA-061730,0.9040186
EVT-KIA-061731,0.42361334
EVT-KIA-061738,0.5890291
EVT-KIA-061749,0.618726
EVT-KIA-061750,0.3565294
EVT-KIA-061752,0.36415982
EVT-KIA-061753,0.6148628
EVT-KIA-061755,0.8359944
EVT-KIA-061763,0.9265974
EVT-KIA-061764,0.56251895
EVT-KIA-061772,0.6289557
EVT-KIA-061775,0.3808513
EVT-KIA-061776,0.4673437
EVT-KIA-061778,0.35262495
EVT-KIA-061782,0.674821
EVT-KIA-061785,0.8689473
EVT-KIA-061786,0.7470671
EVT-KIA-061787,0.48489517
EVT-KIA-061788,0.9337448
EVT-KIA-061789,0.7068484
EVT-KIA-061793,0.38597223
EVT-KIA-061795,0.29769647
EVT-KIA-061797,0.3842323
EVT-KIA-061801,0.59657264
EVT-KIA-061802,0.29713294
EVT-KIA-061803,0.91135764
EVT-KIA-061805,0.92499864
EVT-KIA-061809,0.33412486
EVT-KIA-061834,0.56992966
EVT-KIA-061837,0.35558718
EVT-KIA-061839,0.47313687
EVT-KIA-061845,0.3133107
EVT-KIA-061846,0.66257596
EVT-KIA-061847,0.730019
EVT-KIA-061852,0.6866196
EVT-KIA-061855,0.69956297
EVT-KIA-061856,0.9193248
EVT-KIA-061857,0.5612192
EVT-KIA-061859,0.3129743
EVT-KIA-061866,0.32949826
EVT-KIA-061870,0.34406632
EVT-KIA-061872,0.8430357
EVT-KIA-061878,0.8449236
EVT-KIA-061880,0.51156473
EVT-KIA-061885,0.40151766
EVT-KIA-061888,0.406107
EVT-KIA-061893,0.4818891
EVT-KIA-061895,0.66710055
EVT-KIA-061897,0.86903673
EVT-KIA-061905,0.366645
EVT-KIA-061906,0.70934874
EVT-KIA-061913,0.37900168
EVT-KIA-061920,0.42833453
EVT-KIA-061924,0.43112245
EVT-KIA-061931,0.5426742
EVT-KIA-061934,0.4735672
EVT-KIA-061935,0.32356942
EVT-KIA-061936,0.89182836
EVT-KIA-061937,0.43231726
EVT-KIA-061939,0.694071
EVT-KIA-061943,0.3471228
EVT-KIA-061950,0.35184723
EVT-KIA-061956,0.7480957
EVT-KIA-061958,0.5200932
EVT-KIA-061961,0.63875204
EVT-KIA-061962,0.9200814
EVT-KIA-061964,0.7520926
EVT-KIA-061967,0.39436495
EVT-KIA-061968,0.5612993
EVT-KIA-061970,0.5679092
EVT-KIA-061972,0.43657643
EVT-KIA-061976,0.36154968
EVT-KIA-061987,0.3945877
EVT-KIA-061993,0.3972701
EVT-KIA-061997,0.64006025
EVT-KIA-061999,0.2665895
EVT-KIA-062000,0.35183814
EVT-KIA-062002,0.32286948
EVT-KIA-062004,0.7985166
EVT-KIA-062005,0.556605
EVT-KIA-062014,0.79942334
EVT-KIA-062020,0.34669343
EVT-KIA-062023,0.5193338
EVT-KIA-062024,0.46396947
EVT-KIA-062025,0.43797284
EVT-KIA-062026,0.6559838
EVT-KIA-062027,0.4806131
EVT-KIA-062029,0.46161368
EVT-KIA-062031,0.63555944
EVT-KIA-062033,0.46886647
EVT-KIA-062035,0.7488033
EVT-KIA-062038,0.48694384
EVT-KIA-062039,0.42770657
EVT-KIA-062056,0.5234828
EVT-KIA-062057,0.67514277
EVT-KIA-062059,0.31736043
EVT-KIA-062061,0.51869917
EVT-KIA-062073,0.53008026
EVT-KIA-062074,0.49198934
EVT-KIA-062075,0.44512814
EVT-KIA-062076,0.48243362
EVT-KIA-062081,0.866388
EVT-KIA-062085,0.33242482
EVT-KIA-062086,0.31651068
EVT-KIA-062087,0.6368777
EVT-KIA-062089,0.6612308
EVT-KIA-062094,0.3972149
EVT-KIA-062101,0.34169817
EVT-KIA-062104,0.526413
EVT-KIA-062105,0.4484708
EVT-KIA-062106,0.7052964
EVT-KIA-062107,0.3599118
EVT-KIA-062114,0.6841845
EVT-KIA-062123,0.4327693
EVT-KIA-062127,0.34988862
EVT-KIA-062129,0.6358178
EVT-KIA-062131,0.5967419
EVT-KIA-062136,0.31629997
EVT-KIA-062137,0.51229745
EVT-KIA-062139,0.9059325
EVT-KIA-062140,0.33100793
EVT-KIA-062148,0.82078546
EVT-KIA-062157,0.32099605
EVT-KIA-062164,0.7269328
EVT-KIA-062165,0.62744325
EVT-KIA-062171,0.90486383
EVT-KIA-062173,0.8761946
EVT-KIA-062181,0.56019217
EVT-KIA-062186,0.3311211
EVT-KIA-062191,0.33385712
EVT-KIA-062201,0.3938571
EVT-KIA-062203,0.37419182
EVT-KIA-062204,0.37334153
EVT-KIA-062206,0.8536197
EVT-KIA-062211,0.61364406
EVT-KIA-062213,0.9082032
EVT-KIA-062215,0.92473125
EVT-KIA-062216,0.8838947
EVT-KIA-062217,0.6100466
EVT-KIA-062218,0.41842684
EVT-KIA-062219,0.42205772
EVT-KIA-062220,0.3745601
EVT-KIA-062227,0.41287965
EVT-KIA-062231,0.7497828
EVT-KIA-062232,0.6560531
EVT-KIA-062233,0.47650936
EVT-KIA-062234,0.59211546
EVT-KIA-062239,0.6221384
EVT-KIA-062240,0.9203217
