window_id,vehicle_id,anomaly_score,ground_truth_label,descriptor_id,attack_type,local_alert
49322,Hyundai,0.612606,1,EVT-HYU-049322,replay,0
49330,Hyundai,0.553042,1,EVT-HYU-049330,replay,0
49345,Hyundai,0.786099,1,EVT-HYU-049345,replay,0
49348,Hyundai,0.758551,1,EVT-HYU-049348,replay,0
49349,Hyundai,0.561069,1,EVT-HYU-049349,replay,0
49351,Hyundai,0.773237,1,EVT-HYU-049351,replay,0
49353,Hyundai,0.779805,1,EVT-HYU-049353,replay,0
49361,Hyundai,0.706558,1,EVT-HYU-049361,replay,0
49371,Hyundai,0.757366,1,EVT-HYU-049371,replay,0
49372,Hyundai,0.737754,1,EVT-HYU-049372,replay,0
49404,Hyundai,0.77041,1,EVT-HYU-049404,replay,0
49406,Hyundai,0.72617,1,EVT-HYU-049406,replay,0
49407,Hyundai,0.715133,1,EVT-HYU-049407,replay,0
49439,Hyundai,0.794399,1,EVT-HYU-049439,replay,0
49445,Hyundai,0.613336,1,EVT-HYU-049445,replay,0
49449,Hyundai,0.746967,1,EVT-HYU-049449,replay,0
49472,Hyundai,0.594454,1,EVT-HYU-049472,replay,0
49476,Hyundai,0.771231,1,EVT-HYU-049476,replay,0
49478,Hyundai,0.685123,1,EVT-HYU-049478,replay,0
49480,Hyundai,0.607863,1,EVT-HYU-049480,replay,0
49484,Hyundai,0.621272,1,EVT-HYU-049484,replay,0
49485,Hyundai,0.722612,1,EVT-HYU-049485,replay,0
49489,Hyundai,0.668157,1,EVT-HYU-049489,replay,0
49503,Hyundai,0.782906,1,EVT-HYU-049503,replay,0
49513,Hyundai,0.699808,1,EVT-HYU-049513,replay,0
49514,Hyundai,0.710663,1,EVT-HYU-049514,replay,0
49515,Hyundai,0.65794,1,EVT-HYU-049515,replay,0
49517,Hyundai,0.736021,1,EVT-HYU-049517,replay,0
49525,Hyundai,0.703548,1,EVT-HYU-049525,replay,0
49567,Hyundai,0.606768,1,EVT-HYU-049567,replay,0
49586,Hyundai,0.637234,1,EVT-HYU-049586,replay,0
49593,Hyundai,0.720606,1,EVT-HYU-049593,replay,0
49601,Hyundai,0.737025,1,EVT-HYU-049601,replay,0
49605,Hyundai,0.58515,1,EVT-HYU-049605,replay,0
49607,Hyundai,0.659765,1,EVT-HYU-049607,replay,0
49611,Hyundai,0.649275,1,EVT-HYU-049611,replay,0
49623,Hyundai,0.716775,1,EVT-HYU-049623,replay,0
49626,Hyundai,0.566816,1,EVT-HYU-049626,replay,0
49628,Hyundai,0.657393,1,EVT-HYU-049628,replay,0
49634,Hyundai,0.641886,1,EVT-HYU-049634,replay,0
49636,Hyundai,0.671258,1,EVT-HYU-049636,replay,0
49638,Hyundai,0.669342,1,EVT-HYU-049638,replay,0
49640,Hyundai,0.795129,1,EVT-HYU-049640,replay,0
49652,Hyundai,0.756727,1,EVT-HYU-049652,replay,0
49654,Hyundai,0.75992,1,EVT-HYU-049654,replay,0
49664,Hyundai,0.784639,1,EVT-HYU-049664,replay,0
49666,Hyundai,0.628113,1,EVT-HYU-049666,replay,0
49675,Hyundai,0.712031,1,EVT-HYU-049675,replay,0
49687,Hyundai,0.751163,1,EVT-HYU-049687,replay,0
49706,Hyundai,0.752622,1,EVT-HYU-049706,replay,0
49707,Hyundai,0.587522,1,EVT-HYU-049707,replay,0
49712,Hyundai,0.675089,1,EVT-HYU-049712,replay,0
49714,Hyundai,0.723069,1,EVT-HYU-049714,replay,0
49716,Hyundai,0.776065,1,EVT-HYU-049716,replay,0
49732,Hyundai,0.657119,1,EVT-HYU-049732,replay,0
49746,Hyundai,0.665876,1,EVT-HYU-049746,replay,0
49748,Hyundai,0.785369,1,EVT-HYU-049748,replay,0
49749,Hyundai,0.551035,1,EVT-HYU-049749,replay,0
49753,Hyundai,0.593359,1,EVT-HYU-049753,replay,0
49768,Hyundai,0.597829,1,EVT-HYU-049768,replay,0
49769,Hyundai,0.792301,1,EVT-HYU-049769,replay,0
49784,Hyundai,0.71121,1,EVT-HYU-049784,replay,0
49785,Hyundai,0.682204,1,EVT-HYU-049785,replay,0
49787,Hyundai,0.643893,1,EVT-HYU-049787,replay,0
49793,Hyundai,0.764481,1,EVT-HYU-049793,replay,0
49800,Hyundai,0.791024,1,EVT-HYU-049800,replay,0
49803,Hyundai,0.749065,1,EVT-HYU-049803,replay,0
49806,Hyundai,0.726261,1,EVT-HYU-049806,replay,0
49846,Hyundai,0.763751,1,EVT-HYU-049846,replay,0
49847,Hyundai,0.707106,1,EVT-HYU-049847,replay,0
49849,Hyundai,0.625376,1,EVT-HYU-049849,replay,0
49858,Hyundai,0.615799,1,EVT-HYU-049858,replay,0
49861,Hyundai,0.698988,1,EVT-HYU-049861,replay,0
49875,Hyundai,0.621272,1,EVT-HYU-049875,replay,0
49877,Hyundai,0.774879,1,EVT-HYU-049877,replay,0
49885,Hyundai,0.618444,1,EVT-HYU-049885,replay,0
49886,Hyundai,0.797136,1,EVT-HYU-049886,replay,0
49887,Hyundai,0.714677,1,EVT-HYU-049887,replay,0
49890,Hyundai,0.62264,1,EVT-HYU-049890,replay,0
49895,Hyundai,0.794126,1,EVT-HYU-049895,replay,0
49898,Hyundai,0.577123,1,EVT-HYU-049898,replay,0
49899,Hyundai,0.728906,1,EVT-HYU-049899,replay,0
49906,Hyundai,0.762109,1,EVT-HYU-049906,replay,0
49910,Hyundai,0.776703,1,EVT-HYU-049910,replay,0
49928,Hyundai,0.769589,1,EVT-HYU-049928,replay,0
49929,Hyundai,0.768403,1,EVT-HYU-049929,replay,0
49951,Hyundai,0.705373,1,EVT-HYU-049951,replay,0
49966,Hyundai,0.714494,1,EVT-HYU-049966,replay,0
49967,Hyundai,0.797136,1,EVT-HYU-049967,replay,0
49972,Hyundai,0.7134,1,EVT-HYU-049972,replay,0
49992,Hyundai,0.751984,1,EVT-HYU-049992,replay,0
50013,Hyundai,0.695339,1,EVT-HYU-050013,replay,0
50027,Hyundai,0.556599,1,EVT-HYU-050027,replay,0
50030,Hyundai,0.697346,1,EVT-HYU-050030,replay,0
50038,Hyundai,0.673538,1,EVT-HYU-050038,replay,0
50039,Hyundai,0.618718,1,EVT-HYU-050039,replay,0
50045,Hyundai,0.69169,1,EVT-HYU-050045,replay,0
50047,Hyundai,0.769497,1,EVT-HYU-050047,replay,0
50048,Hyundai,0.712123,1,EVT-HYU-050048,replay,0
50051,Hyundai,0.634407,1,EVT-HYU-050051,replay,0
50055,Hyundai,0.603758,1,EVT-HYU-050055,replay,0
50056,Hyundai,0.670437,1,EVT-HYU-050056,replay,0
50057,Hyundai,0.582778,1,EVT-HYU-050057,replay,0
50058,Hyundai,0.745781,1,EVT-HYU-050058,replay,0
50059,Hyundai,0.560704,1,EVT-HYU-050059,replay,0
50062,Hyundai,0.553316,1,EVT-HYU-050062,replay,0
50063,Hyundai,0.609961,1,EVT-HYU-050063,replay,0
50066,Hyundai,0.787923,1,EVT-HYU-050066,replay,0
50069,Hyundai,0.697893,1,EVT-HYU-050069,replay,0
50074,Hyundai,0.64517,1,EVT-HYU-050074,replay,0
50077,Hyundai,0.687129,1,EVT-HYU-050077,replay,0
50080,Hyundai,0.652285,1,EVT-HYU-050080,replay,0
50084,Hyundai,0.601022,1,EVT-HYU-050084,replay,0
50087,Hyundai,0.595093,1,EVT-HYU-050087,replay,0
50088,Hyundai,0.58515,1,EVT-HYU-050088,replay,0
50098,Hyundai,0.662866,1,EVT-HYU-050098,replay,0
50103,Hyundai,0.629116,1,EVT-HYU-050103,replay,0
50105,Hyundai,0.697163,1,EVT-HYU-050105,replay,0
50110,Hyundai,0.658123,1,EVT-HYU-050110,replay,0
50120,Hyundai,0.59418,1,EVT-HYU-050120,replay,0
50130,Hyundai,0.615616,1,EVT-HYU-050130,replay,0
50135,Hyundai,0.555961,1,EVT-HYU-050135,replay,0
50138,Hyundai,0.649822,1,EVT-HYU-050138,replay,0
50145,Hyundai,0.691508,1,EVT-HYU-050145,replay,0
50152,Hyundai,0.73447,1,EVT-HYU-050152,replay,0
50156,Hyundai,0.617349,1,EVT-HYU-050156,replay,0
50158,Hyundai,0.581228,1,EVT-HYU-050158,replay,0
50164,Hyundai,0.626471,1,EVT-HYU-050164,replay,0
50172,Hyundai,0.599562,1,EVT-HYU-050172,replay,0
50176,Hyundai,0.690322,1,EVT-HYU-050176,replay,0
50177,Hyundai,0.585971,1,EVT-HYU-050177,replay,0
50179,Hyundai,0.662775,1,EVT-HYU-050179,replay,0
50192,Hyundai,0.720058,1,EVT-HYU-050192,replay,0
50194,Hyundai,0.748518,1,EVT-HYU-050194,replay,0
50199,Hyundai,0.722156,1,EVT-HYU-050199,replay,0
50200,Hyundai,0.640336,1,EVT-HYU-050200,replay,0
50201,Hyundai,0.751528,1,EVT-HYU-050201,replay,0
50210,Hyundai,0.593724,1,EVT-HYU-050210,replay,0
50214,Hyundai,0.564262,1,EVT-HYU-050214,replay,0
50216,Hyundai,0.565539,1,EVT-HYU-050216,replay,0
50217,Hyundai,0.620177,1,EVT-HYU-050217,replay,0
50219,Hyundai,0.629116,1,EVT-HYU-050219,replay,0
50231,Hyundai,0.644167,1,EVT-HYU-050231,replay,0
50234,Hyundai,0.680744,1,EVT-HYU-050234,replay,0
50256,Hyundai,0.680653,1,EVT-HYU-050256,replay,0
50263,Hyundai,0.610326,1,EVT-HYU-050263,replay,0
50270,Hyundai,0.78473,1,EVT-HYU-050270,replay,0
50273,Hyundai,0.572745,1,EVT-HYU-050273,replay,0
50276,Hyundai,0.691508,1,EVT-HYU-050276,replay,0
50277,Hyundai,0.607316,1,EVT-HYU-050277,replay,0
50278,Hyundai,0.799781,1,EVT-HYU-050278,replay,0
50285,Hyundai,0.688954,1,EVT-HYU-050285,replay,0
50288,Hyundai,0.570099,1,EVT-HYU-050288,replay,0
50290,Hyundai,0.573566,1,EVT-HYU-050290,replay,0
50294,Hyundai,0.606495,1,EVT-HYU-050294,replay,0
50295,Hyundai,0.784092,1,EVT-HYU-050295,replay,0
50298,Hyundai,0.628751,1,EVT-HYU-050298,replay,0
50321,Hyundai,0.735383,1,EVT-HYU-050321,replay,0
50322,Hyundai,0.566816,1,EVT-HYU-050322,replay,0
50328,Hyundai,0.683207,1,EVT-HYU-050328,replay,0
50332,Hyundai,0.621819,1,EVT-HYU-050332,replay,0
50335,Hyundai,0.616255,1,EVT-HYU-050335,replay,0
50337,Hyundai,0.681383,1,EVT-HYU-050337,replay,0
50338,Hyundai,0.793122,1,EVT-HYU-050338,replay,0
50339,Hyundai,0.663413,1,EVT-HYU-050339,replay,0
50345,Hyundai,0.585606,1,EVT-HYU-050345,replay,0
50346,Hyundai,0.793852,1,EVT-HYU-050346,replay,0
50348,Hyundai,0.573566,1,EVT-HYU-050348,replay,0
50357,Hyundai,0.678464,1,EVT-HYU-050357,replay,0
50360,Hyundai,0.675089,1,EVT-HYU-050360,replay,0
50362,Hyundai,0.772964,1,EVT-HYU-050362,replay,0
50364,Hyundai,0.754356,1,EVT-HYU-050364,replay,0
50371,Hyundai,0.784001,1,EVT-HYU-050371,replay,0
50384,Hyundai,0.584147,1,EVT-HYU-050384,replay,0
50385,Hyundai,0.779531,1,EVT-HYU-050385,replay,0
50387,Hyundai,0.649913,1,EVT-HYU-050387,replay,0
50388,Hyundai,0.749339,1,EVT-HYU-050388,replay,0
50389,Hyundai,0.582414,1,EVT-HYU-050389,replay,0
50394,Hyundai,0.620359,1,EVT-HYU-050394,replay,0
50398,Hyundai,0.636231,1,EVT-HYU-050398,replay,0
50402,Hyundai,0.792666,1,EVT-HYU-050402,replay,0
50405,Hyundai,0.757001,1,EVT-HYU-050405,replay,0
50406,Hyundai,0.796132,1,EVT-HYU-050406,replay,0
50408,Hyundai,0.640701,1,EVT-HYU-050408,replay,0
50409,Hyundai,0.775974,1,EVT-HYU-050409,replay,0
50422,Hyundai,0.797136,1,EVT-HYU-050422,replay,0
50423,Hyundai,0.668157,1,EVT-HYU-050423,replay,0
50424,Hyundai,0.779075,1,EVT-HYU-050424,replay,0
50427,Hyundai,0.717139,1,EVT-HYU-050427,replay,0
50429,Hyundai,0.774788,1,EVT-HYU-050429,replay,0
50431,Hyundai,0.782632,1,EVT-HYU-050431,replay,0
50443,Hyundai,0.719146,1,EVT-HYU-050443,replay,0
50445,Hyundai,0.659309,1,EVT-HYU-050445,replay,0
50468,Hyundai,0.643072,1,EVT-HYU-050468,replay,0
50474,Hyundai,0.774149,1,EVT-HYU-050474,replay,0
50477,Hyundai,0.619721,1,EVT-HYU-050477,replay,0
50507,Hyundai,0.741403,1,EVT-HYU-050507,replay,0
50520,Hyundai,0.682477,1,EVT-HYU-050520,replay,0
50527,Hyundai,0.555414,1,EVT-HYU-050527,replay,0
50532,Hyundai,0.698167,1,EVT-HYU-050532,replay,0
50535,Hyundai,0.668704,1,EVT-HYU-050535,replay,0
50537,Hyundai,0.799872,1,EVT-HYU-050537,replay,0
50542,Hyundai,0.784274,1,EVT-HYU-050542,replay,0
50546,Hyundai,0.672079,1,EVT-HYU-050546,replay,0
50548,Hyundai,0.763112,1,EVT-HYU-050548,replay,0
50549,Hyundai,0.660768,1,EVT-HYU-050549,replay,0
50550,Hyundai,0.614978,1,EVT-HYU-050550,replay,0
50552,Hyundai,0.76147,1,EVT-HYU-050552,replay,0
50558,Hyundai,0.754264,1,EVT-HYU-050558,replay,0
50561,Hyundai,0.633038,1,EVT-HYU-050561,replay,0
50562,Hyundai,0.788926,1,EVT-HYU-050562,replay,0
50566,Hyundai,0.727903,1,EVT-HYU-050566,replay,0
50568,Hyundai,0.780899,1,EVT-HYU-050568,replay,0
50572,Hyundai,0.777342,1,EVT-HYU-050572,replay,0
50590,Hyundai,0.747606,1,EVT-HYU-050590,replay,0
50591,Hyundai,0.617623,1,EVT-HYU-050591,replay,0
50609,Hyundai,0.736751,1,EVT-HYU-050609,replay,0
50632,Hyundai,0.75317,1,EVT-HYU-050632,replay,0
50638,Hyundai,0.779075,1,EVT-HYU-050638,replay,0
50640,Hyundai,0.621272,1,EVT-HYU-050640,replay,0
50645,Hyundai,0.767035,1,EVT-HYU-050645,replay,0
50648,Hyundai,0.567819,1,EVT-HYU-050648,replay,0
50659,Hyundai,0.658032,1,EVT-HYU-050659,replay,0
50660,Hyundai,0.636869,1,EVT-HYU-050660,replay,0
50669,Hyundai,0.630028,1,EVT-HYU-050669,replay,0
50670,Hyundai,0.779987,1,EVT-HYU-050670,replay,0
50673,Hyundai,0.662775,1,EVT-HYU-050673,replay,0
50675,Hyundai,0.620359,1,EVT-HYU-050675,replay,0
50685,Hyundai,0.73447,1,EVT-HYU-050685,replay,0
50689,Hyundai,0.728177,1,EVT-HYU-050689,replay,0
50691,Hyundai,0.749339,1,EVT-HYU-050691,replay,0
50701,Hyundai,0.718325,1,EVT-HYU-050701,replay,0
50704,Hyundai,0.594728,1,EVT-HYU-050704,replay,0
50705,Hyundai,0.568275,1,EVT-HYU-050705,replay,0
50728,Hyundai,0.719694,1,EVT-HYU-050728,replay,0
50730,Hyundai,0.637326,1,EVT-HYU-050730,replay,0
50732,Hyundai,0.73365,1,EVT-HYU-050732,replay,0
50769,Hyundai,0.780535,1,EVT-HYU-050769,replay,0
50779,Hyundai,0.732646,1,EVT-HYU-050779,replay,0
50783,Hyundai,0.705099,1,EVT-HYU-050783,replay,0
50787,Hyundai,0.732737,1,EVT-HYU-050787,replay,0
50806,Hyundai,0.583235,1,EVT-HYU-050806,replay,0
50808,Hyundai,0.562985,1,EVT-HYU-050808,replay,0
50812,Hyundai,0.634407,1,EVT-HYU-050812,replay,0
50827,Hyundai,0.585971,1,EVT-HYU-050827,replay,0
50847,Hyundai,0.777616,1,EVT-HYU-050847,replay,0
50849,Hyundai,0.673994,1,EVT-HYU-050849,replay,0
50859,Hyundai,0.627748,1,EVT-HYU-050859,replay,0
50867,Hyundai,0.747879,1,EVT-HYU-050867,replay,0
50868,Hyundai,0.754903,1,EVT-HYU-050868,replay,0
50880,Hyundai,0.59792,1,EVT-HYU-050880,replay,0
50883,Hyundai,0.717139,1,EVT-HYU-050883,replay,0
50884,Hyundai,0.610508,1,EVT-HYU-050884,replay,0
50906,Hyundai,0.765028,1,EVT-HYU-050906,replay,0
50908,Hyundai,0.600657,1,EVT-HYU-050908,replay,0
50919,Hyundai,0.799051,1,EVT-HYU-050919,replay,0
50925,Hyundai,0.646447,1,EVT-HYU-050925,replay,0
50949,Hyundai,0.648636,1,EVT-HYU-050949,replay,0
50950,Hyundai,0.593542,1,EVT-HYU-050950,replay,0
50953,Hyundai,0.71121,1,EVT-HYU-050953,replay,0
50955,Hyundai,0.797866,1,EVT-HYU-050955,replay,0
50964,Hyundai,0.714768,1,EVT-HYU-050964,replay,0
50968,Hyundai,0.561525,1,EVT-HYU-050968,replay,0
50970,Hyundai,0.657302,1,EVT-HYU-050970,replay,0
50977,Hyundai,0.655842,1,EVT-HYU-050977,replay,0
50978,Hyundai,0.714403,1,EVT-HYU-050978,replay,0
50981,Hyundai,0.570282,1,EVT-HYU-050981,replay,0
50990,Hyundai,0.618809,1,EVT-HYU-050990,replay,0
51003,Hyundai,0.756818,1,EVT-HYU-051003,replay,0
51009,Hyundai,0.794764,1,EVT-HYU-051009,replay,0
51031,Hyundai,0.744504,1,EVT-HYU-051031,replay,0
51032,Hyundai,0.696251,1,EVT-HYU-051032,replay,0
51068,Hyundai,0.76147,1,EVT-HYU-051068,replay,0
51072,Hyundai,0.769953,1,EVT-HYU-051072,replay,0
51073,Hyundai,0.748244,1,EVT-HYU-051073,replay,0
51083,Hyundai,0.760467,1,EVT-HYU-051083,replay,0
51085,Hyundai,0.642981,1,EVT-HYU-051085,replay,0
51090,Hyundai,0.61516,1,EVT-HYU-051090,replay,0
51096,Hyundai,0.567272,1,EVT-HYU-051096,replay,0
51097,Hyundai,0.667153,1,EVT-HYU-051097,replay,0
51106,Hyundai,0.686582,1,EVT-HYU-051106,replay,0
51112,Hyundai,0.644349,1,EVT-HYU-051112,replay,0
51113,Hyundai,0.583143,1,EVT-HYU-051113,replay,0
51114,Hyundai,0.557056,1,EVT-HYU-051114,replay,0
51117,Hyundai,0.554684,1,EVT-HYU-051117,replay,0
51118,Hyundai,0.636505,1,EVT-HYU-051118,replay,0
51120,Hyundai,0.603028,1,EVT-HYU-051120,replay,0
51121,Hyundai,0.77269,1,EVT-HYU-051121,replay,0
51123,Hyundai,0.60841,1,EVT-HYU-051123,replay,0
51129,Hyundai,0.72471,1,EVT-HYU-051129,replay,0
51135,Hyundai,0.657119,1,EVT-HYU-051135,replay,0
51142,Hyundai,0.686582,1,EVT-HYU-051142,replay,0
51143,Hyundai,0.611603,1,EVT-HYU-051143,replay,0
51144,Hyundai,0.589346,1,EVT-HYU-051144,replay,0
51150,Hyundai,0.666697,1,EVT-HYU-051150,replay,0
51151,Hyundai,0.770318,1,EVT-HYU-051151,replay,0
51154,Hyundai,0.717596,1,EVT-HYU-051154,replay,0
51155,Hyundai,0.564809,1,EVT-HYU-051155,replay,0
51160,Hyundai,0.657302,1,EVT-HYU-051160,replay,0
51163,Hyundai,0.669434,1,EVT-HYU-051163,replay,0
51166,Hyundai,0.636687,1,EVT-HYU-051166,replay,0
51167,Hyundai,0.602299,1,EVT-HYU-051167,replay,0
51168,Hyundai,0.632674,1,EVT-HYU-051168,replay,0
51175,Hyundai,0.75472,1,EVT-HYU-051175,replay,0
51179,Hyundai,0.751437,1,EVT-HYU-051179,replay,0
51185,Hyundai,0.573292,1,EVT-HYU-051185,replay,0
51186,Hyundai,0.551674,1,EVT-HYU-051186,replay,0
51188,Hyundai,0.77716,1,EVT-HYU-051188,replay,0
51191,Hyundai,0.561708,1,EVT-HYU-051191,replay,0
51192,Hyundai,0.609596,1,EVT-HYU-051192,replay,0
51193,Hyundai,0.652376,1,EVT-HYU-051193,replay,0
51195,Hyundai,0.664964,1,EVT-HYU-051195,replay,0
51200,Hyundai,0.666515,1,EVT-HYU-051200,replay,0
51201,Hyundai,0.70966,1,EVT-HYU-051201,replay,0
51203,Hyundai,0.722521,1,EVT-HYU-051203,replay,0
51205,Hyundai,0.567819,1,EVT-HYU-051205,replay,0
51209,Hyundai,0.565174,1,EVT-HYU-051209,replay,0
51210,Hyundai,0.67217,1,EVT-HYU-051210,replay,0
51218,Hyundai,0.627109,1,EVT-HYU-051218,replay,0
51222,Hyundai,0.626745,1,EVT-HYU-051222,replay,0
51227,Hyundai,0.781994,1,EVT-HYU-051227,replay,0
51234,Hyundai,0.664325,1,EVT-HYU-051234,replay,0
51235,Hyundai,0.652923,1,EVT-HYU-051235,replay,0
51236,Hyundai,0.605309,1,EVT-HYU-051236,replay,0
51244,Hyundai,0.700173,1,EVT-HYU-051244,replay,0
51247,Hyundai,0.690231,1,EVT-HYU-051247,replay,0
51248,Hyundai,0.687221,1,EVT-HYU-051248,replay,0
51249,Hyundai,0.715133,1,EVT-HYU-051249,replay,0
51252,Hyundai,0.705829,1,EVT-HYU-051252,replay,0
51256,Hyundai,0.740582,1,EVT-HYU-051256,replay,0
51264,Hyundai,0.550853,1,EVT-HYU-051264,replay,0
51266,Hyundai,0.609778,1,EVT-HYU-051266,replay,0
51267,Hyundai,0.74715,1,EVT-HYU-051267,replay,0
51274,Hyundai,0.552951,1,EVT-HYU-051274,replay,0
51276,Hyundai,0.765666,1,EVT-HYU-051276,replay,0
51282,Hyundai,0.585515,1,EVT-HYU-051282,replay,0
51286,Hyundai,0.571376,1,EVT-HYU-051286,replay,0
51287,Hyundai,0.622092,1,EVT-HYU-051287,replay,0
51289,Hyundai,0.784274,1,EVT-HYU-051289,replay,0
51291,Hyundai,0.557876,1,EVT-HYU-051291,replay,0
51294,Hyundai,0.570008,1,EVT-HYU-051294,replay,0
51298,Hyundai,0.640518,1,EVT-HYU-051298,replay,0
51304,Hyundai,0.793122,1,EVT-HYU-051304,replay,0
51308,Hyundai,0.761653,1,EVT-HYU-051308,replay,0
51316,Hyundai,0.641613,1,EVT-HYU-051316,replay,0
51323,Hyundai,0.629846,1,EVT-HYU-051323,replay,0
51324,Hyundai,0.692967,1,EVT-HYU-051324,replay,0
51325,Hyundai,0.568731,1,EVT-HYU-051325,replay,0
51335,Hyundai,0.629481,1,EVT-HYU-051335,replay,0
51337,Hyundai,0.603849,1,EVT-HYU-051337,replay,0
51347,Hyundai,0.746602,1,EVT-HYU-051347,replay,0
51348,Hyundai,0.640883,1,EVT-HYU-051348,replay,0
51349,Hyundai,0.632126,1,EVT-HYU-051349,replay,0
51356,Hyundai,0.607316,1,EVT-HYU-051356,replay,0
51357,Hyundai,0.622366,1,EVT-HYU-051357,replay,0
51363,Hyundai,0.618809,1,EVT-HYU-051363,replay,0
51365,Hyundai,0.760558,1,EVT-HYU-051365,replay,0
51367,Hyundai,0.616984,1,EVT-HYU-051367,replay,0
51371,Hyundai,0.580772,1,EVT-HYU-051371,replay,0
51375,Hyundai,0.735839,1,EVT-HYU-051375,replay,0
51376,Hyundai,0.587066,1,EVT-HYU-051376,replay,0
51377,Hyundai,0.564809,1,EVT-HYU-051377,replay,0
51378,Hyundai,0.789018,1,EVT-HYU-051378,replay,0
51383,Hyundai,0.699626,1,EVT-HYU-051383,replay,0
51387,Hyundai,0.728177,1,EVT-HYU-051387,replay,0
51390,Hyundai,0.582778,1,EVT-HYU-051390,replay,0
51394,Hyundai,0.550853,1,EVT-HYU-051394,replay,0
51396,Hyundai,0.584055,1,EVT-HYU-051396,replay,0
51397,Hyundai,0.607863,1,EVT-HYU-051397,replay,0
51400,Hyundai,0.650369,1,EVT-HYU-051400,replay,0
51404,Hyundai,0.665694,1,EVT-HYU-051404,replay,0
51407,Hyundai,0.634498,1,EVT-HYU-051407,replay,0
51410,Hyundai,0.766214,1,EVT-HYU-051410,replay,0
51413,Hyundai,0.555414,1,EVT-HYU-051413,replay,0
51416,Hyundai,0.600566,1,EVT-HYU-051416,replay,0
51417,Hyundai,0.765758,1,EVT-HYU-051417,replay,0
51419,Hyundai,0.691508,1,EVT-HYU-051419,replay,0
51420,Hyundai,0.73219,1,EVT-HYU-051420,replay,0
51421,Hyundai,0.685852,1,EVT-HYU-051421,replay,0
51422,Hyundai,0.584968,1,EVT-HYU-051422,replay,0
51425,Hyundai,0.619447,1,EVT-HYU-051425,replay,0
51427,Hyundai,0.607316,1,EVT-HYU-051427,replay,0
51428,Hyundai,0.715133,1,EVT-HYU-051428,replay,0
51429,Hyundai,0.740582,1,EVT-HYU-051429,replay,0
51432,Hyundai,0.617167,1,EVT-HYU-051432,replay,0
51435,Hyundai,0.642525,1,EVT-HYU-051435,replay,0
51438,Hyundai,0.793122,1,EVT-HYU-051438,replay,0
51439,Hyundai,0.589528,1,EVT-HYU-051439,replay,0
51444,Hyundai,0.661771,1,EVT-HYU-051444,replay,0
51445,Hyundai,0.551127,1,EVT-HYU-051445,replay,0
51446,Hyundai,0.607954,1,EVT-HYU-051446,replay,0
51449,Hyundai,0.692785,1,EVT-HYU-051449,replay,0
51455,Hyundai,0.63842,1,EVT-HYU-051455,replay,0
51456,Hyundai,0.592082,1,EVT-HYU-051456,replay,0
51457,Hyundai,0.692785,1,EVT-HYU-051457,replay,0
51460,Hyundai,0.641886,1,EVT-HYU-051460,replay,0
51469,Hyundai,0.571924,1,EVT-HYU-051469,replay,0
51470,Hyundai,0.755359,1,EVT-HYU-051470,replay,0
51476,Hyundai,0.721153,1,EVT-HYU-051476,replay,0
51477,Hyundai,0.729362,1,EVT-HYU-051477,replay,0
51489,Hyundai,0.739396,1,EVT-HYU-051489,replay,0
51513,Hyundai,0.751528,1,EVT-HYU-051513,replay,0
51527,Hyundai,0.749339,1,EVT-HYU-051527,replay,0
51529,Hyundai,0.760923,1,EVT-HYU-051529,replay,0
51532,Hyundai,0.651646,1,EVT-HYU-051532,replay,0
51559,Hyundai,0.760741,1,EVT-HYU-051559,replay,0
51560,Hyundai,0.618626,1,EVT-HYU-051560,replay,0
51570,Hyundai,0.570191,1,EVT-HYU-051570,replay,0
51583,Hyundai,0.688863,1,EVT-HYU-051583,replay,0
51584,Hyundai,0.707927,1,EVT-HYU-051584,replay,0
51585,Hyundai,0.798595,1,EVT-HYU-051585,replay,0
51595,Hyundai,0.650096,1,EVT-HYU-051595,replay,0
51599,Hyundai,0.770136,1,EVT-HYU-051599,replay,0
51610,Hyundai,0.735474,1,EVT-HYU-051610,replay,0
51614,Hyundai,0.766396,1,EVT-HYU-051614,replay,0
51615,Hyundai,0.674998,1,EVT-HYU-051615,replay,0
51626,Hyundai,0.782541,1,EVT-HYU-051626,replay,0
51638,Hyundai,0.715406,1,EVT-HYU-051638,replay,0
51640,Hyundai,0.655934,1,EVT-HYU-051640,replay,0
51651,Hyundai,0.747788,1,EVT-HYU-051651,replay,0
51656,Hyundai,0.608775,1,EVT-HYU-051656,replay,0
51668,Hyundai,0.695248,1,EVT-HYU-051668,replay,0
51671,Hyundai,0.634224,1,EVT-HYU-051671,replay,0
51685,Hyundai,0.723798,1,EVT-HYU-051685,replay,0
51700,Hyundai,0.666423,1,EVT-HYU-051700,replay,0
51708,Hyundai,0.657119,1,EVT-HYU-051708,replay,0
51711,Hyundai,0.736568,1,EVT-HYU-051711,replay,0
51722,Hyundai,0.758095,1,EVT-HYU-051722,replay,0
51737,Hyundai,0.692055,1,EVT-HYU-051737,replay,0
51742,Hyundai,0.671532,1,EVT-HYU-051742,replay,0
51757,Hyundai,0.606768,1,EVT-HYU-051757,replay,0
51768,Hyundai,0.763112,1,EVT-HYU-051768,replay,0
51769,Hyundai,0.787558,1,EVT-HYU-051769,replay,0
51784,Hyundai,0.636505,1,EVT-HYU-051784,replay,0
51800,Hyundai,0.720879,1,EVT-HYU-051800,replay,0
51808,Hyundai,0.719694,1,EVT-HYU-051808,replay,0
