event_id,vehicle_model,attack_type,anomaly_score,dbscan_cluster_id
EVT-HYU-042244,Hyundai,malfunction,0.89574,-1
EVT-HYU-042245,Hyundai,malfunction,0.805436,-1
EVT-HYU-042246,Hyundai,malfunction,0.787741,-1
EVT-HYU-042247,Hyundai,malfunction,0.637417,-1
EVT-HYU-042250,Hyundai,malfunction,0.584968,-1
EVT-HYU-042251,Hyundai,malfunction,0.932865,-1
EVT-HYU-042252,Hyundai,malfunction,0.756362,-1
EVT-HYU-042253,Hyundai,malfunction,0.913801,-1
EVT-HYU-042254,Hyundai,malfunction,0.742589,-1
EVT-HYU-042255,Hyundai,malfunction,0.566268,-1
EVT-HYU-042256,Hyundai,malfunction,0.624373,-1
EVT-HYU-042257,Hyundai,malfunction,0.630484,-1
EVT-HYU-042260,Hyundai,malfunction,0.629481,-1
EVT-HYU-042261,Hyundai,malfunction,0.812004,-1
EVT-HYU-042262,Hyundai,malfunction,0.964608,-1
EVT-HYU-042263,Hyundai,malfunction,0.697984,-1
EVT-HYU-042264,Hyundai,malfunction,0.613336,-1
EVT-HYU-042266,Hyundai,malfunction,0.753626,-1
EVT-HYU-042267,Hyundai,malfunction,0.847487,-1
EVT-HYU-042268,Hyundai,malfunction,0.749795,-1
EVT-HYU-042269,Hyundai,malfunction,0.645991,-1
EVT-HYU-042270,Hyundai,malfunction,0.868284,-1
EVT-HYU-042272,Hyundai,malfunction,0.897565,-1
EVT-HYU-042273,Hyundai,malfunction,0.644714,-1
EVT-HYU-042274,Hyundai,malfunction,0.620633,-1
EVT-HYU-042275,Hyundai,malfunction,0.910517,-1
EVT-HYU-042276,Hyundai,malfunction,0.898385,-1
EVT-HYU-042277,Hyundai,malfunction,0.708383,-1
EVT-HYU-042278,Hyundai,malfunction,0.758004,-1
EVT-HYU-042279,Hyundai,malfunction,0.851044,-1
EVT-HYU-042280,Hyundai,malfunction,0.975919,-1
EVT-HYU-042281,Hyundai,malfunction,0.939068,-1
EVT-HYU-042282,Hyundai,malfunction,0.879686,-1
EVT-HYU-042283,Hyundai,malfunction,0.952385,-1
EVT-HYU-042285,Hyundai,malfunction,0.635228,-1
EVT-HYU-042287,Hyundai,malfunction,0.764481,-1
EVT-HYU-042288,Hyundai,malfunction,0.813099,-1
EVT-HYU-042289,Hyundai,malfunction,0.921463,-1
EVT-HYU-042290,Hyundai,malfunction,0.889446,-1
EVT-HYU-042291,Hyundai,malfunction,0.587066,-1
EVT-HYU-042292,Hyundai,malfunction,0.89501,-1
EVT-HYU-042294,Hyundai,malfunction,0.954848,-1
EVT-HYU-042297,Hyundai,malfunction,0.588981,-1
EVT-HYU-042298,Hyundai,malfunction,0.644167,-1
EVT-HYU-042299,Hyundai,malfunction,0.607133,-1
EVT-HYU-042300,Hyundai,malfunction,0.967892,-1
EVT-HYU-042301,Hyundai,malfunction,0.94746,-1
EVT-HYU-042302,Hyundai,malfunction,0.846666,-1
EVT-HYU-042303,Hyundai,malfunction,0.945635,-1
EVT-HYU-042307,Hyundai,malfunction,0.933868,-1
EVT-HYU-042308,Hyundai,malfunction,0.757274,-1
EVT-HYU-042309,Hyundai,malfunction,0.784639,-1
EVT-HYU-042311,Hyundai,malfunction,0.745872,-1
EVT-HYU-042313,Hyundai,malfunction,0.685761,-1
EVT-HYU-042314,Hyundai,malfunction,0.579951,-1
EVT-HYU-042315,Hyundai,malfunction,0.894007,-1
EVT-HYU-042316,Hyundai,malfunction,0.643528,-1
EVT-HYU-042317,Hyundai,malfunction,0.60093,-1
EVT-HYU-042318,Hyundai,malfunction,0.940436,-1
EVT-HYU-042319,Hyundai,malfunction,0.970993,-1
EVT-HYU-042320,Hyundai,malfunction,0.867828,-1
EVT-HYU-042321,Hyundai,malfunction,0.607133,-1
EVT-HYU-042322,Hyundai,malfunction,0.831615,-1
EVT-HYU-042323,Hyundai,malfunction,0.982851,-1
EVT-HYU-042324,Hyundai,malfunction,0.594363,-1
EVT-HYU-042325,Hyundai,malfunction,0.721244,-1
EVT-HYU-042326,Hyundai,malfunction,0.938064,-1
EVT-HYU-042328,Hyundai,malfunction,0.765758,-1
EVT-HYU-042330,Hyundai,malfunction,0.801241,-1
EVT-HYU-042332,Hyundai,malfunction,0.923561,-1
EVT-HYU-042333,Hyundai,malfunction,0.823315,-1
EVT-HYU-042335,Hyundai,malfunction,0.588343,-1
EVT-HYU-042337,Hyundai,malfunction,0.805436,-1
EVT-HYU-042338,Hyundai,malfunction,0.755633,-1
EVT-HYU-042339,Hyundai,malfunction,0.987503,-1
EVT-HYU-042340,Hyundai,malfunction,0.929399,-1
EVT-HYU-042341,Hyundai,malfunction,0.752075,-1
EVT-HYU-042342,Hyundai,malfunction,0.66688,-1
EVT-HYU-042346,Hyundai,malfunction,0.693879,-1
EVT-HYU-042349,Hyundai,malfunction,0.746967,-1
EVT-HYU-042350,Hyundai,malfunction,0.777251,-1
EVT-HYU-042351,Hyundai,malfunction,0.655569,-1
EVT-HYU-042352,Hyundai,malfunction,0.773876,-1
EVT-HYU-042353,Hyundai,malfunction,0.8027,-1
EVT-HYU-042354,Hyundai,malfunction,0.910152,-1
EVT-HYU-042355,Hyundai,malfunction,0.747788,-1
EVT-HYU-042356,Hyundai,malfunction,0.571468,-1
EVT-HYU-042357,Hyundai,malfunction,0.871021,-1
EVT-HYU-042358,Hyundai,malfunction,0.765666,-1
EVT-HYU-042359,Hyundai,malfunction,0.629481,-1
EVT-HYU-042360,Hyundai,malfunction,0.67217,-1
EVT-HYU-042361,Hyundai,malfunction,0.650917,-1
EVT-HYU-042362,Hyundai,malfunction,0.931406,-1
EVT-HYU-042363,Hyundai,malfunction,0.656207,-1
EVT-HYU-042365,Hyundai,malfunction,0.955304,-1
EVT-HYU-042366,Hyundai,malfunction,0.582596,-1
EVT-HYU-042367,Hyundai,malfunction,0.774605,-1
EVT-HYU-042369,Hyundai,malfunction,0.877315,-1
EVT-HYU-042370,Hyundai,malfunction,0.633403,-1
EVT-HYU-042372,Hyundai,malfunction,0.803886,-1
EVT-HYU-042374,Hyundai,malfunction,0.727812,-1
EVT-HYU-042375,Hyundai,malfunction,0.783089,-1
EVT-HYU-042376,Hyundai,malfunction,0.938247,-1
EVT-HYU-042378,Hyundai,malfunction,0.983216,-1
EVT-HYU-042379,Hyundai,malfunction,0.730457,-1
EVT-HYU-042380,Hyundai,malfunction,0.76147,-1
EVT-HYU-042389,Hyundai,malfunction,0.76147,-1
EVT-HYU-042390,Hyundai,malfunction,0.695248,-1
EVT-HYU-042394,Hyundai,malfunction,0.653288,-1
EVT-HYU-042395,Hyundai,malfunction,0.903037,-1
EVT-HYU-042396,Hyundai,malfunction,0.66688,-1
EVT-HYU-042397,Hyundai,malfunction,0.967892,-1
EVT-HYU-042398,Hyundai,malfunction,0.606038,-1
EVT-HYU-042399,Hyundai,malfunction,0.597191,-1
EVT-HYU-042400,Hyundai,malfunction,0.814193,-1
EVT-HYU-042401,Hyundai,malfunction,0.98723,-1
EVT-HYU-042402,Hyundai,malfunction,0.732373,-1
EVT-HYU-042403,Hyundai,malfunction,0.897656,-1
EVT-HYU-042404,Hyundai,malfunction,0.788288,-1
EVT-HYU-042406,Hyundai,malfunction,0.924747,-1
EVT-HYU-042407,Hyundai,malfunction,0.839278,-1
EVT-HYU-042408,Hyundai,malfunction,0.869196,-1
EVT-HYU-042409,Hyundai,malfunction,0.823406,-1
EVT-HYU-042410,Hyundai,malfunction,0.923379,-1
EVT-HYU-042411,Hyundai,malfunction,0.813372,-1
EVT-HYU-042412,Hyundai,malfunction,0.602299,-1
EVT-HYU-042413,Hyundai,malfunction,0.569643,-1
EVT-HYU-042414,Hyundai,malfunction,0.735656,-1
EVT-HYU-042415,Hyundai,malfunction,0.908967,-1
EVT-HYU-042416,Hyundai,malfunction,0.804889,-1
EVT-HYU-042417,Hyundai,malfunction,0.993797,-1
EVT-HYU-042418,Hyundai,malfunction,0.913801,-1
EVT-HYU-042419,Hyundai,malfunction,0.938247,-1
EVT-HYU-042420,Hyundai,malfunction,0.745964,-1
EVT-HYU-042421,Hyundai,malfunction,0.794126,-1
EVT-HYU-042425,Hyundai,malfunction,0.625376,-1
EVT-HYU-042426,Hyundai,malfunction,0.652285,-1
EVT-HYU-042428,Hyundai,malfunction,0.764572,-1
EVT-HYU-042429,Hyundai,malfunction,0.720879,-1
EVT-HYU-042430,Hyundai,malfunction,0.564079,-1
EVT-HYU-042432,Hyundai,malfunction,0.907963,-1
EVT-HYU-042433,Hyundai,malfunction,0.573657,-1
EVT-HYU-042434,Hyundai,malfunction,0.806349,-1
EVT-HYU-042435,Hyundai,malfunction,0.710663,-1
EVT-HYU-042436,Hyundai,malfunction,0.872754,-1
EVT-HYU-042438,Hyundai,malfunction,0.826234,-1
EVT-HYU-042439,Hyundai,malfunction,0.699261,-1
EVT-HYU-042440,Hyundai,malfunction,0.874578,-1
EVT-HYU-042441,Hyundai,malfunction,0.715771,-1
EVT-HYU-042442,Hyundai,malfunction,0.801514,-1
EVT-HYU-042443,Hyundai,malfunction,0.877315,-1
EVT-HYU-042444,Hyundai,malfunction,0.959865,-1
EVT-HYU-042445,Hyundai,malfunction,0.7404,-1
EVT-HYU-042446,Hyundai,malfunction,0.565083,-1
EVT-HYU-042447,Hyundai,malfunction,0.948737,-1
EVT-HYU-042448,Hyundai,malfunction,0.671258,-1
EVT-HYU-042449,Hyundai,malfunction,0.572836,-1
EVT-HYU-042451,Hyundai,malfunction,0.882605,-1
EVT-HYU-042452,Hyundai,malfunction,0.68868,-1
EVT-HYU-042453,Hyundai,malfunction,0.733741,-1
EVT-HYU-042454,Hyundai,malfunction,0.73666,-1
EVT-HYU-042456,Hyundai,malfunction,0.985314,-1
EVT-HYU-042457,Hyundai,malfunction,0.976558,-1
EVT-HYU-042460,Hyundai,malfunction,0.626927,-1
EVT-HYU-042461,Hyundai,malfunction,0.683572,-1
EVT-HYU-042462,Hyundai,malfunction,0.783089,-1
EVT-HYU-042464,Hyundai,malfunction,0.614065,-1
EVT-HYU-042467,Hyundai,malfunction,0.76594,-1
EVT-HYU-042468,Hyundai,malfunction,0.823132,-1
EVT-HYU-042469,Hyundai,malfunction,0.578674,-1
EVT-HYU-042471,Hyundai,malfunction,0.713217,-1
EVT-HYU-042473,Hyundai,malfunction,0.7269,-1
EVT-HYU-042475,Hyundai,malfunction,0.884247,-1
EVT-HYU-042476,Hyundai,malfunction,0.572289,-1
EVT-HYU-042477,Hyundai,malfunction,0.934325,-1
EVT-HYU-042478,Hyundai,malfunction,0.923561,-1
EVT-HYU-042479,Hyundai,malfunction,0.937791,-1
EVT-HYU-042480,Hyundai,malfunction,0.603028,-1
EVT-HYU-042481,Hyundai,malfunction,0.860896,-1
EVT-HYU-042482,Hyundai,malfunction,0.953115,-1
EVT-HYU-042483,Hyundai,malfunction,0.956946,-1
EVT-HYU-042484,Hyundai,malfunction,0.625559,-1
EVT-HYU-042486,Hyundai,malfunction,0.803339,-1
EVT-HYU-042488,Hyundai,malfunction,0.956764,-1
EVT-HYU-042489,Hyundai,malfunction,0.593177,-1
EVT-HYU-042490,Hyundai,malfunction,0.830612,-1
EVT-HYU-042492,Hyundai,malfunction,0.680471,-1
EVT-HYU-042493,Hyundai,malfunction,0.597008,-1
EVT-HYU-042494,Hyundai,malfunction,0.578674,-1
EVT-HYU-042495,Hyundai,malfunction,0.894098,-1
EVT-HYU-042496,Hyundai,malfunction,0.975189,-1
EVT-HYU-042497,Hyundai,malfunction,0.693058,-1
EVT-HYU-042498,Hyundai,malfunction,0.935054,-1
EVT-HYU-042499,Hyundai,malfunction,0.584055,-1
EVT-HYU-042500,Hyundai,malfunction,0.95877,-1
EVT-HYU-042501,Hyundai,malfunction,0.894098,-1
EVT-HYU-042502,Hyundai,malfunction,0.781264,-1
EVT-HYU-042503,Hyundai,malfunction,0.721427,-1
EVT-HYU-042505,Hyundai,malfunction,0.805345,-1
EVT-HYU-042506,Hyundai,malfunction,0.568275,-1
EVT-HYU-042507,Hyundai,malfunction,0.962054,-1
EVT-HYU-042509,Hyundai,malfunction,0.918727,-1
EVT-HYU-042510,Hyundai,malfunction,0.701724,-1
EVT-HYU-042511,Hyundai,malfunction,0.628751,-1
EVT-HYU-042513,Hyundai,malfunction,0.675089,-1
EVT-HYU-042514,Hyundai,malfunction,0.951199,-1
EVT-HYU-042515,Hyundai,malfunction,0.922193,-1
EVT-HYU-042516,Hyundai,malfunction,0.971176,-1
EVT-HYU-042517,Hyundai,malfunction,0.563076,-1
EVT-HYU-042518,Hyundai,malfunction,0.942169,-1
EVT-HYU-042519,Hyundai,malfunction,0.791754,-1
EVT-HYU-042520,Hyundai,malfunction,0.875946,-1
EVT-HYU-042521,Hyundai,malfunction,0.859071,-1
EVT-HYU-042522,Hyundai,malfunction,0.597464,-1
EVT-HYU-042523,Hyundai,malfunction,0.981301,-1
EVT-HYU-042525,Hyundai,malfunction,0.864362,-1
EVT-HYU-042526,Hyundai,malfunction,0.929581,-1
EVT-HYU-042529,Hyundai,malfunction,0.884247,-1
EVT-HYU-042530,Hyundai,malfunction,0.797227,-1
EVT-HYU-042531,Hyundai,malfunction,0.630484,-1
EVT-HYU-042532,Hyundai,malfunction,0.836267,-1
EVT-HYU-042533,Hyundai,malfunction,0.65639,-1
EVT-HYU-042534,Hyundai,malfunction,0.932591,-1
EVT-HYU-042535,Hyundai,malfunction,0.979112,-1
EVT-HYU-042537,Hyundai,malfunction,0.757001,-1
EVT-HYU-042538,Hyundai,malfunction,0.748062,-1
EVT-HYU-042539,Hyundai,malfunction,0.651646,-1
EVT-HYU-042540,Hyundai,malfunction,0.667883,-1
EVT-HYU-042541,Hyundai,malfunction,0.861808,-1
EVT-HYU-042542,Hyundai,malfunction,0.698075,-1
EVT-HYU-042543,Hyundai,malfunction,0.691234,-1
EVT-HYU-042544,Hyundai,malfunction,0.680653,-1
EVT-HYU-042546,Hyundai,malfunction,0.824045,-1
EVT-HYU-042550,Hyundai,malfunction,0.934598,-1
EVT-HYU-042551,Hyundai,malfunction,0.574569,-1
EVT-HYU-042552,Hyundai,malfunction,0.833075,-1
EVT-HYU-042553,Hyundai,malfunction,0.958953,-1
EVT-HYU-042554,Hyundai,malfunction,0.706558,-1
EVT-HYU-042555,Hyundai,malfunction,0.610326,-1
EVT-HYU-042556,Hyundai,malfunction,0.603849,-1
EVT-HYU-042557,Hyundai,malfunction,0.956672,-1
EVT-HYU-042559,Hyundai,malfunction,0.57767,-1
EVT-HYU-042560,Hyundai,malfunction,0.809632,-1
EVT-HYU-042564,Hyundai,malfunction,0.749977,-1
EVT-HYU-042565,Hyundai,malfunction,0.976375,-1
EVT-HYU-042566,Hyundai,malfunction,0.854419,-1
EVT-HYU-042568,Hyundai,malfunction,0.916264,-1
EVT-HYU-042569,Hyundai,malfunction,0.766578,-1
EVT-HYU-042570,Hyundai,malfunction,0.813007,-1
EVT-HYU-042572,Hyundai,malfunction,0.628842,-1
EVT-HYU-042573,Hyundai,malfunction,0.737389,-1
EVT-HYU-042574,Hyundai,malfunction,0.984037,-1
EVT-HYU-042575,Hyundai,malfunction,0.58442,-1
EVT-HYU-042576,Hyundai,malfunction,0.824774,-1
EVT-HYU-042577,Hyundai,malfunction,0.630484,-1
EVT-HYU-042578,Hyundai,malfunction,0.787376,-1
EVT-HYU-042579,Hyundai,malfunction,0.713491,-1
EVT-HYU-042580,Hyundai,malfunction,0.580133,-1
EVT-HYU-042581,Hyundai,malfunction,0.781264,-1
EVT-HYU-042582,Hyundai,malfunction,0.821855,-1
EVT-HYU-042583,Hyundai,malfunction,0.61215,-1
EVT-HYU-042584,Hyundai,malfunction,0.707835,-1
EVT-HYU-042585,Hyundai,malfunction,0.652285,-1
EVT-HYU-042587,Hyundai,malfunction,0.784822,-1
EVT-HYU-042588,Hyundai,malfunction,0.640518,-1
EVT-HYU-042590,Hyundai,malfunction,0.829335,-1
EVT-HYU-042591,Hyundai,malfunction,0.919274,-1
EVT-HYU-042592,Hyundai,malfunction,0.703822,-1
EVT-HYU-042593,Hyundai,malfunction,0.561251,-1
EVT-HYU-042595,Hyundai,malfunction,0.619265,-1
EVT-HYU-042596,Hyundai,malfunction,0.813007,-1
EVT-HYU-042598,Hyundai,malfunction,0.930767,-1
EVT-HYU-042600,Hyundai,malfunction,0.921919,-1
EVT-HYU-042601,Hyundai,malfunction,0.91973,-1
EVT-HYU-042602,Hyundai,malfunction,0.841832,-1
EVT-HYU-042603,Hyundai,malfunction,0.704734,-1
EVT-HYU-042604,Hyundai,malfunction,0.640701,-1
EVT-HYU-042605,Hyundai,malfunction,0.597738,-1
EVT-HYU-042607,Hyundai,malfunction,0.946365,-1
EVT-HYU-042608,Hyundai,malfunction,0.607224,-1
EVT-HYU-042609,Hyundai,malfunction,0.878865,-1
EVT-HYU-042611,Hyundai,malfunction,0.883152,-1
EVT-HYU-042612,Hyundai,malfunction,0.992612,-1
EVT-HYU-042613,Hyundai,malfunction,0.995804,-1
EVT-HYU-042615,Hyundai,malfunction,0.757913,-1
EVT-HYU-042616,Hyundai,malfunction,0.68941,-1
EVT-HYU-042617,Hyundai,malfunction,0.880963,-1
EVT-HYU-042618,Hyundai,malfunction,0.890267,-1
EVT-HYU-042619,Hyundai,malfunction,0.872024,-1
EVT-HYU-042620,Hyundai,malfunction,0.795676,-1
EVT-HYU-042622,Hyundai,malfunction,0.653471,-1
EVT-HYU-042623,Hyundai,malfunction,0.726991,-1
EVT-HYU-042624,Hyundai,malfunction,0.827055,-1
EVT-HYU-042625,Hyundai,malfunction,0.707288,-1
EVT-HYU-042626,Hyundai,malfunction,0.952933,-1
EVT-HYU-042627,Hyundai,malfunction,0.680379,-1
EVT-HYU-042628,Hyundai,malfunction,0.818663,-1
EVT-HYU-042629,Hyundai,malfunction,0.698988,-1
EVT-HYU-042630,Hyundai,malfunction,0.735839,-1
EVT-HYU-042631,Hyundai,malfunction,0.614065,-1
EVT-HYU-042632,Hyundai,malfunction,0.950014,-1
EVT-HYU-042633,Hyundai,malfunction,0.784274,-1
EVT-HYU-042634,Hyundai,malfunction,0.828149,-1
EVT-HYU-042635,Hyundai,malfunction,0.772325,-1
EVT-HYU-042637,Hyundai,malfunction,0.728906,-1
EVT-HYU-042638,Hyundai,malfunction,0.744048,-1
EVT-HYU-042639,Hyundai,malfunction,0.956764,-1
EVT-HYU-042640,Hyundai,malfunction,0.550123,-1
EVT-HYU-042641,Hyundai,malfunction,0.965612,-1
EVT-HYU-042642,Hyundai,malfunction,0.813281,-1
EVT-HYU-042643,Hyundai,malfunction,0.594454,-1
EVT-HYU-042646,Hyundai,malfunction,0.891636,-1
EVT-HYU-042648,Hyundai,malfunction,0.75691,-1
EVT-HYU-042649,Hyundai,malfunction,0.71194,-1
EVT-HYU-042650,Hyundai,malfunction,0.861717,-1
EVT-HYU-042651,Hyundai,malfunction,0.938612,-1
EVT-HYU-042652,Hyundai,malfunction,0.997628,-1
EVT-HYU-042653,Hyundai,malfunction,0.931223,-1
EVT-HYU-042654,Hyundai,malfunction,0.827967,-1
EVT-HYU-042655,Hyundai,malfunction,0.681748,-1
EVT-HYU-042656,Hyundai,malfunction,0.819666,-1
EVT-HYU-042657,Hyundai,malfunction,0.939068,-1
EVT-HYU-042658,Hyundai,malfunction,0.909514,-1
EVT-HYU-042659,Hyundai,malfunction,0.926389,-1
EVT-HYU-042660,Hyundai,malfunction,0.827511,-1
EVT-HYU-042661,Hyundai,malfunction,0.745781,-1
EVT-HYU-042662,Hyundai,malfunction,0.687312,-1
EVT-HYU-042663,Hyundai,malfunction,0.967436,-1
EVT-HYU-042664,Hyundai,malfunction,0.757001,-1
EVT-HYU-042665,Hyundai,malfunction,0.661498,-1
EVT-HYU-042666,Hyundai,malfunction,0.654839,-1
EVT-HYU-042667,Hyundai,malfunction,0.82295,-1
EVT-HYU-042669,Hyundai,malfunction,0.77716,-1
EVT-HYU-042670,Hyundai,malfunction,0.719694,-1
EVT-HYU-042674,Hyundai,malfunction,0.656663,-1
EVT-HYU-042675,Hyundai,malfunction,0.761744,-1
EVT-HYU-042676,Hyundai,malfunction,0.731096,-1
EVT-HYU-042677,Hyundai,malfunction,0.767491,-1
EVT-HYU-042678,Hyundai,malfunction,0.904588,-1
EVT-HYU-042680,Hyundai,malfunction,0.771687,-1
EVT-HYU-042682,Hyundai,malfunction,0.558971,-1
EVT-HYU-042683,Hyundai,malfunction,0.809906,-1
EVT-HYU-042684,Hyundai,malfunction,0.664052,-1
EVT-HYU-042685,Hyundai,malfunction,0.748062,-1
EVT-HYU-042687,Hyundai,malfunction,0.669434,-1
EVT-HYU-042688,Hyundai,malfunction,0.654748,-1
EVT-HYU-042689,Hyundai,malfunction,0.951656,-1
EVT-HYU-042690,Hyundai,malfunction,0.929216,-1
EVT-HYU-042691,Hyundai,malfunction,0.995074,-1
EVT-HYU-042693,Hyundai,malfunction,0.932683,-1
EVT-HYU-042694,Hyundai,malfunction,0.969351,-1
EVT-HYU-042695,Hyundai,malfunction,0.809997,-1
EVT-HYU-042696,Hyundai,malfunction,0.623734,-1
EVT-HYU-042697,Hyundai,malfunction,0.87923,-1
EVT-HYU-042698,Hyundai,malfunction,0.55742,-1
EVT-HYU-042699,Hyundai,malfunction,0.666515,-1
EVT-HYU-042700,Hyundai,malfunction,0.609961,-1
EVT-HYU-042701,Hyundai,malfunction,0.576667,-1
EVT-HYU-042702,Hyundai,malfunction,0.827602,-1
EVT-HYU-042704,Hyundai,malfunction,0.774058,-1
EVT-HYU-042706,Hyundai,malfunction,0.780352,-1
EVT-HYU-042707,Hyundai,malfunction,0.668521,-1
EVT-HYU-042708,Hyundai,malfunction,0.744504,-1
EVT-HYU-042710,Hyundai,malfunction,0.847761,-1
EVT-HYU-042711,Hyundai,malfunction,0.592812,-1
EVT-HYU-042713,Hyundai,malfunction,0.933139,-1
EVT-HYU-042714,Hyundai,malfunction,0.859619,-1
EVT-HYU-042718,Hyundai,malfunction,0.578126,-1
EVT-HYU-042719,Hyundai,malfunction,0.619447,-1
EVT-HYU-042721,Hyundai,malfunction,0.779349,-1
EVT-HYU-042722,Hyundai,malfunction,0.597464,-1
EVT-HYU-042723,Hyundai,malfunction,0.739761,-1
EVT-HYU-042724,Hyundai,malfunction,0.646721,-1
EVT-HYU-042728,Hyundai,malfunction,0.836997,-1
EVT-HYU-042729,Hyundai,malfunction,0.684575,-1
EVT-HYU-042730,Hyundai,malfunction,0.99626,-1
EVT-HYU-042731,Hyundai,malfunction,0.655295,-1
EVT-HYU-042732,Hyundai,malfunction,0.959591,-1
EVT-HYU-042733,Hyundai,malfunction,0.598376,-1
EVT-HYU-042734,Hyundai,malfunction,0.881328,-1
EVT-HYU-042736,Hyundai,malfunction,0.670437,-1
EVT-HYU-042737,Hyundai,malfunction,0.959865,-1
EVT-HYU-042738,Hyundai,malfunction,0.672261,-1
EVT-HYU-042739,Hyundai,malfunction,0.577214,-1
EVT-HYU-042740,Hyundai,malfunction,0.958497,-1
EVT-HYU-042741,Hyundai,malfunction,0.684849,-1
EVT-HYU-042742,Hyundai,malfunction,0.736112,-1
EVT-HYU-042745,Hyundai,malfunction,0.757092,-1
EVT-HYU-042746,Hyundai,malfunction,0.731916,-1
EVT-HYU-042747,Hyundai,malfunction,0.807899,-1
EVT-HYU-042751,Hyundai,malfunction,0.866186,-1
EVT-HYU-042753,Hyundai,malfunction,0.693879,-1
EVT-HYU-042755,Hyundai,malfunction,0.772872,-1
EVT-HYU-042756,Hyundai,malfunction,0.605674,-1
EVT-HYU-042757,Hyundai,malfunction,0.753899,-1
EVT-HYU-042758,Hyundai,malfunction,0.585971,-1
EVT-HYU-042760,Hyundai,malfunction,0.610417,-1
EVT-HYU-042764,Hyundai,malfunction,0.833713,-1
EVT-HYU-042765,Hyundai,malfunction,0.924291,-1
EVT-HYU-042768,Hyundai,malfunction,0.78391,-1
EVT-HYU-042769,Hyundai,malfunction,0.933048,-1
EVT-HYU-042772,Hyundai,malfunction,0.830794,-1
EVT-HYU-042773,Hyundai,malfunction,0.595184,-1
EVT-HYU-042775,Hyundai,malfunction,0.861443,-1
EVT-HYU-042776,Hyundai,malfunction,0.781447,-1
EVT-HYU-042777,Hyundai,malfunction,0.86573,-1
EVT-HYU-042778,Hyundai,malfunction,0.907507,-1
EVT-HYU-042779,Hyundai,malfunction,0.939068,-1
EVT-HYU-042780,Hyundai,malfunction,0.59491,-1
EVT-HYU-042781,Hyundai,malfunction,0.861899,-1
EVT-HYU-042782,Hyundai,malfunction,0.769315,-1
EVT-HYU-042783,Hyundai,malfunction,0.853598,-1
EVT-HYU-042785,Hyundai,malfunction,0.643346,-1
EVT-HYU-042788,Hyundai,malfunction,0.72617,-1
EVT-HYU-042790,Hyundai,malfunction,0.799964,-1
EVT-HYU-042792,Hyundai,malfunction,0.603667,-1
EVT-HYU-042794,Hyundai,malfunction,0.737389,-1
EVT-HYU-042796,Hyundai,malfunction,0.932044,-1
EVT-HYU-042797,Hyundai,malfunction,0.725896,-1
EVT-HYU-042801,Hyundai,malfunction,0.718052,-1
EVT-HYU-042803,Hyundai,malfunction,0.947733,-1
EVT-HYU-042805,Hyundai,malfunction,0.646721,-1
EVT-HYU-042806,Hyundai,malfunction,0.813099,-1
EVT-HYU-042807,Hyundai,malfunction,0.869014,-1
EVT-HYU-042808,Hyundai,malfunction,0.857065,-1
EVT-HYU-042810,Hyundai,malfunction,0.716957,-1
EVT-HYU-042814,Hyundai,malfunction,0.882058,-1
EVT-HYU-042815,Hyundai,malfunction,0.744595,-1
EVT-HYU-042816,Hyundai,malfunction,0.778893,-1
EVT-HYU-042818,Hyundai,malfunction,0.823406,-1
EVT-HYU-042820,Hyundai,malfunction,0.851501,-1
EVT-HYU-042821,Hyundai,malfunction,0.888717,-1
EVT-HYU-042822,Hyundai,malfunction,0.850497,-1
EVT-HYU-042826,Hyundai,malfunction,0.914348,-1
EVT-HYU-042828,Hyundai,malfunction,0.881784,-1
EVT-HYU-042831,Hyundai,malfunction,0.724346,-1
EVT-HYU-042833,Hyundai,malfunction,0.788379,-1
EVT-HYU-042834,Hyundai,malfunction,0.58661,-1
EVT-HYU-042835,Hyundai,malfunction,0.715133,-1
EVT-HYU-042837,Hyundai,malfunction,0.81921,-1
EVT-HYU-042840,Hyundai,malfunction,0.79969,-1
EVT-HYU-042841,Hyundai,malfunction,0.888078,-1
EVT-HYU-042842,Hyundai,malfunction,0.739396,-1
EVT-HYU-042846,Hyundai,malfunction,0.641886,-1
EVT-HYU-042847,Hyundai,malfunction,0.801332,-1
EVT-HYU-042852,Hyundai,malfunction,0.613336,-1
EVT-HYU-042853,Hyundai,malfunction,0.716866,-1
EVT-HYU-042857,Hyundai,malfunction,0.580133,-1
EVT-HYU-042858,Hyundai,malfunction,0.637508,-1
EVT-HYU-042859,Hyundai,malfunction,0.692055,-1
EVT-HYU-042861,Hyundai,malfunction,0.635501,-1
EVT-HYU-042862,Hyundai,malfunction,0.866642,-1
EVT-HYU-042863,Hyundai,malfunction,0.671349,-1
EVT-HYU-042865,Hyundai,malfunction,0.89574,-1
EVT-HYU-042867,Hyundai,malfunction,0.820396,-1
EVT-HYU-042868,Hyundai,malfunction,0.714677,-1
EVT-HYU-042869,Hyundai,malfunction,0.62492,-1
EVT-HYU-042870,Hyundai,malfunction,0.680379,-1
EVT-HYU-042871,Hyundai,malfunction,0.758734,-1
EVT-HYU-042873,Hyundai,malfunction,0.640518,-1
EVT-HYU-042876,Hyundai,malfunction,0.938247,-1
EVT-HYU-042877,Hyundai,malfunction,0.707379,-1
EVT-HYU-042878,Hyundai,malfunction,0.928943,-1
EVT-HYU-042880,Hyundai,malfunction,0.65639,-1
EVT-HYU-042881,Hyundai,malfunction,0.629572,-1
