campaign_id,attack_type,vehicle_id,window_id,anomaly_score,descriptor_id
CAMP-replay,replay,Kia,107478,0.834961,EVT-KIA-107478
CAMP-replay,replay,Kia,107479,0.946439,EVT-KIA-107479
CAMP-replay,replay,Kia,107480,0.847806,EVT-KIA-107480
CAMP-replay,replay,Kia,107481,0.915941,EVT-KIA-107481
CAMP-replay,replay,Kia,107482,0.563627,EVT-KIA-107482
CAMP-replay,replay,Kia,107484,0.954627,EVT-KIA-107484
CAMP-replay,replay,Kia,107485,0.56265,EVT-KIA-107485
CAMP-replay,replay,Kia,107488,0.802809,EVT-KIA-107488
CAMP-replay,replay,Kia,107489,0.885892,EVT-KIA-107489
CAMP-replay,replay,Kia,107490,0.979117,EVT-KIA-107490
CAMP-replay,replay,Kia,107491,0.872897,EVT-KIA-107491
CAMP-replay,replay,Kia,107492,0.98738,EVT-KIA-107492
CAMP-replay,replay,Kia,107493,0.910532,EVT-KIA-107493
CAMP-replay,replay,Kia,107494,0.824895,EVT-KIA-107494
CAMP-replay,replay,Kia,107496,0.96905,EVT-KIA-107496
CAMP-replay,replay,Kia,107497,0.988957,EVT-KIA-107497
CAMP-replay,replay,Kia,107498,0.932843,EVT-KIA-107498
CAMP-replay,replay,Kia,107499,0.943434,EVT-KIA-107499
CAMP-replay,replay,Kia,107500,0.995042,EVT-KIA-107500
CAMP-replay,replay,Kia,107501,0.950421,EVT-KIA-107501
CAMP-replay,replay,Kia,107502,0.945613,EVT-KIA-107502
CAMP-replay,replay,Kia,107503,0.960712,EVT-KIA-107503
CAMP-replay,replay,Kia,107504,0.918645,EVT-KIA-107504
CAMP-replay,replay,Kia,107505,0.798828,EVT-KIA-107505
CAMP-replay,replay,Kia,107506,0.66579,EVT-KIA-107506
CAMP-replay,replay,Kia,107507,0.705228,EVT-KIA-107507
CAMP-replay,replay,Kia,107508,0.725436,EVT-KIA-107508
CAMP-replay,replay,Kia,107509,0.996244,EVT-KIA-107509
CAMP-replay,replay,Kia,107510,0.84713,EVT-KIA-107510
CAMP-replay,replay,Kia,107511,0.942458,EVT-KIA-107511
CAMP-replay,replay,Kia,107512,0.972431,EVT-KIA-107512
CAMP-replay,replay,Kia,107513,0.999925,EVT-KIA-107513
CAMP-replay,replay,Kia,107514,0.964618,EVT-KIA-107514
CAMP-replay,replay,Kia,107515,0.726638,EVT-KIA-107515
CAMP-replay,replay,Kia,107516,0.954402,EVT-KIA-107516
CAMP-replay,replay,Kia,107517,0.875676,EVT-KIA-107517
CAMP-replay,replay,Kia,107518,0.959585,EVT-KIA-107518
CAMP-replay,replay,Kia,107519,0.979718,EVT-KIA-107519
CAMP-replay,replay,Kia,107521,0.936448,EVT-KIA-107521
CAMP-replay,replay,Kia,107522,0.928936,EVT-KIA-107522
CAMP-replay,replay,Kia,107523,0.970778,EVT-KIA-107523
CAMP-replay,replay,Kia,107524,0.820012,EVT-KIA-107524
CAMP-replay,replay,Kia,107525,0.944186,EVT-KIA-107525
CAMP-replay,replay,Kia,107528,0.996995,EVT-KIA-107528
CAMP-replay,replay,Kia,107529,0.978891,EVT-KIA-107529
CAMP-replay,replay,Kia,107530,0.976337,EVT-KIA-107530
CAMP-replay,replay,Kia,107531,0.582557,EVT-KIA-107531
CAMP-replay,replay,Kia,107532,0.914964,EVT-KIA-107532
CAMP-replay,replay,Kia,107533,0.882512,EVT-KIA-107533
CAMP-replay,replay,Kia,107534,0.876803,EVT-KIA-107534
CAMP-replay,replay,Kia,107535,0.923377,EVT-KIA-107535
CAMP-replay,replay,Kia,107536,0.973708,EVT-KIA-107536
CAMP-replay,replay,Kia,107537,0.926532,EVT-KIA-107537
CAMP-replay,replay,Kia,107538,0.962891,EVT-KIA-107538
CAMP-replay,replay,Kia,107539,0.998573,EVT-KIA-107539
CAMP-replay,replay,Kia,107541,0.557767,EVT-KIA-107541
CAMP-replay,replay,Kia,107542,0.80018,EVT-KIA-107542
CAMP-replay,replay,Kia,107543,0.944862,EVT-KIA-107543
CAMP-replay,replay,Kia,107544,0.78125,EVT-KIA-107544
CAMP-replay,replay,Kia,107545,0.664663,EVT-KIA-107545
CAMP-replay,replay,Kia,107546,0.617939,EVT-KIA-107546
CAMP-replay,replay,Kia,107547,0.624925,EVT-KIA-107547
CAMP-replay,replay,Kia,107548,0.991361,EVT-KIA-107548
CAMP-replay,replay,Kia,107549,0.836463,EVT-KIA-107549
CAMP-replay,replay,Kia,107551,0.995643,EVT-KIA-107551
CAMP-replay,replay,Kia,107552,0.830604,EVT-KIA-107552
CAMP-replay,replay,Kia,107553,0.913236,EVT-KIA-107553
CAMP-replay,replay,Kia,107555,0.638296,EVT-KIA-107555
CAMP-replay,replay,Kia,107556,0.830829,EVT-KIA-107556
CAMP-replay,replay,Kia,107557,0.615535,EVT-KIA-107557
CAMP-replay,replay,Kia,107558,0.903395,EVT-KIA-107558
CAMP-replay,replay,Kia,107559,0.949144,EVT-KIA-107559
CAMP-replay,replay,Kia,107560,0.8282,EVT-KIA-107560
CAMP-replay,replay,Kia,107561,0.911208,EVT-KIA-107561
CAMP-replay,replay,Kia,107562,0.73122,EVT-KIA-107562
CAMP-replay,replay,Kia,107563,0.914138,EVT-KIA-107563
CAMP-replay,replay,Kia,107564,0.805589,EVT-KIA-107564
CAMP-replay,replay,Kia,107565,0.717623,EVT-KIA-107565
CAMP-replay,replay,Kia,107567,0.698092,EVT-KIA-107567
CAMP-replay,replay,Kia,107568,0.848182,EVT-KIA-107568
CAMP-replay,replay,Kia,107569,0.7189,EVT-KIA-107569
CAMP-replay,replay,Kia,107570,0.799204,EVT-KIA-107570
CAMP-replay,replay,Kia,107571,0.96244,EVT-KIA-107571
CAMP-replay,replay,Kia,107572,0.553335,EVT-KIA-107572
CAMP-replay,replay,Kia,107573,0.995643,EVT-KIA-107573
CAMP-replay,replay,Kia,107574,0.566707,EVT-KIA-107574
CAMP-replay,replay,Kia,107575,0.791992,EVT-KIA-107575
CAMP-replay,replay,Kia,107576,0.833233,EVT-KIA-107576
CAMP-replay,replay,Kia,107577,0.964093,EVT-KIA-107577
CAMP-replay,replay,Kia,107578,0.948167,EVT-KIA-107578
CAMP-replay,replay,Kia,107579,0.941481,EVT-KIA-107579
CAMP-replay,replay,Kia,107580,0.954928,EVT-KIA-107580
CAMP-replay,replay,Kia,107581,0.995568,EVT-KIA-107581
CAMP-replay,replay,Kia,107582,0.587365,EVT-KIA-107582
CAMP-replay,replay,Kia,107583,0.902719,EVT-KIA-107583
CAMP-replay,replay,Kia,107584,0.809495,EVT-KIA-107584
CAMP-replay,replay,Kia,107585,0.865309,EVT-KIA-107585
CAMP-replay,replay,Kia,107587,0.860877,EVT-KIA-107587
CAMP-replay,replay,Kia,107588,0.550931,EVT-KIA-107588
CAMP-replay,replay,Kia,107589,0.90287,EVT-KIA-107589
CAMP-replay,replay,Kia,107590,0.999099,EVT-KIA-107590
CAMP-replay,replay,Kia,107591,0.933218,EVT-KIA-107591
CAMP-replay,replay,Kia,107592,0.819261,EVT-KIA-107592
CAMP-replay,replay,Kia,107593,0.870343,EVT-KIA-107593
CAMP-replay,replay,Kia,107594,0.920147,EVT-KIA-107594
CAMP-replay,replay,Kia,107595,0.870117,EVT-KIA-107595
CAMP-replay,replay,Kia,107596,0.598032,EVT-KIA-107596
CAMP-replay,replay,Kia,107597,0.938627,EVT-KIA-107597
CAMP-replay,replay,Kia,107598,0.925856,EVT-KIA-107598
CAMP-replay,replay,Kia,107599,0.975586,EVT-KIA-107599
CAMP-replay,replay,Kia,107600,0.99662,EVT-KIA-107600
CAMP-replay,replay,Kia,107601,0.943434,EVT-KIA-107601
CAMP-replay,replay,Kia,107602,0.92796,EVT-KIA-107602
CAMP-replay,replay,Kia,107604,0.938026,EVT-KIA-107604
CAMP-replay,replay,Kia,107605,0.939153,EVT-KIA-107605
CAMP-replay,replay,Kia,107606,0.814754,EVT-KIA-107606
CAMP-replay,replay,Kia,107607,0.875676,EVT-KIA-107607
CAMP-replay,replay,Kia,107608,0.660682,EVT-KIA-107608
CAMP-replay,replay,Kia,107609,0.98738,EVT-KIA-107609
CAMP-replay,replay,Kia,107610,0.994666,EVT-KIA-107610
CAMP-replay,replay,Kia,107611,0.885216,EVT-KIA-107611
CAMP-replay,replay,Kia,107612,0.986779,EVT-KIA-107612
CAMP-replay,replay,Kia,107613,0.90918,EVT-KIA-107613
CAMP-replay,replay,Kia,107616,0.561298,EVT-KIA-107616
CAMP-replay,replay,Kia,107617,0.901668,EVT-KIA-107617
CAMP-replay,replay,Kia,107618,0.840144,EVT-KIA-107618
CAMP-replay,replay,Kia,107619,0.750826,EVT-KIA-107619
CAMP-replay,replay,Kia,107620,0.836238,EVT-KIA-107620
CAMP-replay,replay,Kia,107622,0.847731,EVT-KIA-107622
CAMP-replay,replay,Kia,107623,0.569486,EVT-KIA-107623
CAMP-replay,replay,Kia,107624,0.672626,EVT-KIA-107624
CAMP-replay,replay,Kia,107626,0.742864,EVT-KIA-107626
CAMP-replay,replay,Kia,107627,0.897461,EVT-KIA-107627
CAMP-replay,replay,Kia,107630,0.896109,EVT-KIA-107630
CAMP-replay,replay,Kia,107633,0.797175,EVT-KIA-107633
CAMP-replay,replay,Kia,107634,0.550556,EVT-KIA-107634
CAMP-replay,replay,Kia,107635,0.980319,EVT-KIA-107635
CAMP-replay,replay,Kia,107636,0.896484,EVT-KIA-107636
CAMP-replay,replay,Kia,107637,0.829928,EVT-KIA-107637
CAMP-replay,replay,Kia,107638,0.959886,EVT-KIA-107638
CAMP-replay,replay,Kia,107639,0.951773,EVT-KIA-107639
CAMP-replay,replay,Kia,107640,0.903471,EVT-KIA-107640
CAMP-replay,replay,Kia,107641,0.938477,EVT-KIA-107641
CAMP-replay,replay,Kia,107642,0.885892,EVT-KIA-107642
CAMP-replay,replay,Kia,107643,0.847055,EVT-KIA-107643
CAMP-replay,replay,Kia,107644,0.942608,EVT-KIA-107644
CAMP-replay,replay,Kia,107645,0.908954,EVT-KIA-107645
CAMP-replay,replay,Kia,107646,0.970628,EVT-KIA-107646
CAMP-replay,replay,Kia,107647,0.959736,EVT-KIA-107647
CAMP-replay,replay,Kia,107650,0.881235,EVT-KIA-107650
CAMP-replay,replay,Kia,107651,0.924805,EVT-KIA-107651
CAMP-replay,replay,Kia,107652,0.943885,EVT-KIA-107652
CAMP-replay,replay,Kia,107653,0.898212,EVT-KIA-107653
CAMP-replay,replay,Kia,107654,0.997596,EVT-KIA-107654
CAMP-replay,replay,Kia,107655,0.763597,EVT-KIA-107655
CAMP-replay,replay,Kia,107656,0.923828,EVT-KIA-107656
CAMP-replay,replay,Kia,107658,0.622371,EVT-KIA-107658
CAMP-replay,replay,Kia,107659,0.639799,EVT-KIA-107659
CAMP-replay,replay,Kia,107660,0.98137,EVT-KIA-107660
CAMP-replay,replay,Kia,107661,0.994892,EVT-KIA-107661
CAMP-replay,replay,Kia,107662,0.880634,EVT-KIA-107662
CAMP-replay,replay,Kia,107663,0.869441,EVT-KIA-107663
CAMP-replay,replay,Kia,107664,0.812049,EVT-KIA-107664
CAMP-replay,replay,Kia,107666,0.758864,EVT-KIA-107666
CAMP-replay,replay,Kia,107667,0.885066,EVT-KIA-107667
CAMP-replay,replay,Kia,107668,0.914138,EVT-KIA-107668
CAMP-replay,replay,Kia,107670,0.902644,EVT-KIA-107670
CAMP-replay,replay,Kia,107671,0.945989,EVT-KIA-107671
CAMP-replay,replay,Kia,107672,0.900766,EVT-KIA-107672
CAMP-replay,replay,Kia,107673,0.831956,EVT-KIA-107673
CAMP-replay,replay,Kia,107674,0.596905,EVT-KIA-107674
CAMP-replay,replay,Kia,107675,0.714994,EVT-KIA-107675
CAMP-replay,replay,Kia,107676,0.887395,EVT-KIA-107676
CAMP-replay,replay,Kia,107677,0.927284,EVT-KIA-107677
CAMP-replay,replay,Kia,107678,0.927284,EVT-KIA-107678
CAMP-replay,replay,Kia,107679,0.932467,EVT-KIA-107679
CAMP-replay,replay,Kia,107680,0.863281,EVT-KIA-107680
CAMP-replay,replay,Kia,107681,0.99662,EVT-KIA-107681
CAMP-replay,replay,Kia,107682,0.997746,EVT-KIA-107682
CAMP-replay,replay,Kia,107683,0.71229,EVT-KIA-107683
CAMP-replay,replay,Kia,107684,0.994366,EVT-KIA-107684
CAMP-replay,replay,Kia,107685,0.817533,EVT-KIA-107685
CAMP-replay,replay,Kia,107686,0.896184,EVT-KIA-107686
CAMP-replay,replay,Kia,107687,0.777794,EVT-KIA-107687
CAMP-replay,replay,Kia,107689,0.585186,EVT-KIA-107689
CAMP-replay,replay,Kia,107690,0.705078,EVT-KIA-107690
CAMP-replay,replay,Kia,107691,0.928185,EVT-KIA-107691
CAMP-replay,replay,Kia,107692,0.981445,EVT-KIA-107692
CAMP-replay,replay,Kia,107693,0.754808,EVT-KIA-107693
CAMP-replay,replay,Kia,107694,0.796199,EVT-KIA-107694
CAMP-replay,replay,Kia,107695,0.658879,EVT-KIA-107695
CAMP-replay,replay,Kia,107696,0.977689,EVT-KIA-107696
CAMP-replay,replay,Kia,107697,0.932843,EVT-KIA-107697
CAMP-replay,replay,Kia,107698,0.986478,EVT-KIA-107698
CAMP-replay,replay,Kia,107699,0.801232,EVT-KIA-107699
CAMP-replay,replay,Kia,107700,0.571965,EVT-KIA-107700
CAMP-replay,replay,Kia,107701,0.971229,EVT-KIA-107701
CAMP-replay,replay,Kia,107702,0.869366,EVT-KIA-107702
CAMP-replay,replay,Kia,107703,0.575871,EVT-KIA-107703
CAMP-replay,replay,Kia,107704,0.981821,EVT-KIA-107704
CAMP-replay,replay,Kia,107705,0.661433,EVT-KIA-107705
CAMP-replay,replay,Kia,107706,0.550255,EVT-KIA-107706
CAMP-replay,replay,Kia,107707,0.679838,EVT-KIA-107707
CAMP-replay,replay,Kia,107709,0.614483,EVT-KIA-107709
CAMP-replay,replay,Kia,107710,0.91872,EVT-KIA-107710
CAMP-replay,replay,Kia,107711,0.838642,EVT-KIA-107711
CAMP-replay,replay,Kia,107712,0.555514,EVT-KIA-107712
CAMP-replay,replay,Kia,107713,0.907227,EVT-KIA-107713
CAMP-replay,replay,Kia,107714,0.808293,EVT-KIA-107714
CAMP-replay,replay,Kia,107715,0.566031,EVT-KIA-107715
CAMP-replay,replay,Kia,107717,0.936448,EVT-KIA-107717
CAMP-replay,replay,Kia,107718,0.930664,EVT-KIA-107718
CAMP-replay,replay,Kia,107719,0.891376,EVT-KIA-107719
CAMP-replay,replay,Kia,107720,0.931866,EVT-KIA-107720
CAMP-replay,replay,Kia,107721,0.766526,EVT-KIA-107721
CAMP-replay,replay,Kia,107722,0.773513,EVT-KIA-107722
CAMP-replay,replay,Kia,107723,0.932542,EVT-KIA-107723
CAMP-replay,replay,Kia,107724,0.55003,EVT-KIA-107724
CAMP-replay,replay,Kia,107725,0.851938,EVT-KIA-107725
CAMP-replay,replay,Kia,107726,0.812124,EVT-KIA-107726
CAMP-replay,replay,Kia,107727,0.689678,EVT-KIA-107727
CAMP-replay,replay,Kia,107728,0.847957,EVT-KIA-107728
CAMP-replay,replay,Kia,107729,0.826022,EVT-KIA-107729
CAMP-replay,replay,Kia,107730,0.648588,EVT-KIA-107730
CAMP-replay,replay,Kia,107731,0.975736,EVT-KIA-107731
CAMP-replay,replay,Kia,107732,0.8593,EVT-KIA-107732
CAMP-replay,replay,Kia,107733,0.995568,EVT-KIA-107733
CAMP-replay,replay,Kia,107734,0.903546,EVT-KIA-107734
CAMP-replay,replay,Kia,107735,0.974084,EVT-KIA-107735
CAMP-replay,replay,Kia,107736,0.955829,EVT-KIA-107736
CAMP-replay,replay,Kia,107737,0.99662,EVT-KIA-107737
CAMP-replay,replay,Kia,107738,0.942383,EVT-KIA-107738
CAMP-replay,replay,Kia,107739,0.98122,EVT-KIA-107739
CAMP-replay,replay,Kia,107740,0.960337,EVT-KIA-107740
CAMP-replay,replay,Kia,107741,0.944862,EVT-KIA-107741
CAMP-replay,replay,Kia,107742,0.864784,EVT-KIA-107742
CAMP-replay,replay,Kia,107743,0.770132,EVT-KIA-107743
CAMP-replay,replay,Kia,107744,0.823768,EVT-KIA-107744
CAMP-replay,replay,Kia,107745,0.775766,EVT-KIA-107745
CAMP-replay,replay,Kia,107747,0.953651,EVT-KIA-107747
CAMP-replay,replay,Kia,107748,0.928861,EVT-KIA-107748
CAMP-replay,replay,Kia,107749,0.755484,EVT-KIA-107749
CAMP-replay,replay,Kia,107751,0.659931,EVT-KIA-107751
CAMP-replay,replay,Kia,107752,0.972431,EVT-KIA-107752
CAMP-replay,replay,Kia,107753,0.841647,EVT-KIA-107753
CAMP-replay,replay,Kia,107754,0.997221,EVT-KIA-107754
CAMP-replay,replay,Kia,107755,0.972731,EVT-KIA-107755
CAMP-replay,replay,Kia,107756,0.675781,EVT-KIA-107756
CAMP-replay,replay,Kia,107760,0.933218,EVT-KIA-107760
CAMP-replay,replay,Kia,107761,0.973107,EVT-KIA-107761
CAMP-replay,replay,Kia,107762,0.742112,EVT-KIA-107762
CAMP-replay,replay,Kia,107763,0.989558,EVT-KIA-107763
CAMP-replay,replay,Kia,107764,0.568434,EVT-KIA-107764
CAMP-replay,replay,Kia,107765,0.560547,EVT-KIA-107765
CAMP-replay,replay,Kia,107767,0.684195,EVT-KIA-107767
CAMP-replay,replay,Kia,107768,0.864183,EVT-KIA-107768
CAMP-replay,replay,Kia,107769,0.895057,EVT-KIA-107769
CAMP-replay,replay,Kia,107770,0.980469,EVT-KIA-107770
CAMP-replay,replay,Kia,107771,0.640024,EVT-KIA-107771
CAMP-replay,replay,Kia,107772,0.96274,EVT-KIA-107772
CAMP-replay,replay,Kia,107773,0.892653,EVT-KIA-107773
CAMP-replay,replay,Kia,107774,0.702825,EVT-KIA-107774
CAMP-replay,replay,Kia,107775,0.996019,EVT-KIA-107775
CAMP-replay,replay,Kia,107776,0.638597,EVT-KIA-107776
CAMP-replay,replay,Kia,107777,0.677509,EVT-KIA-107777
CAMP-replay,replay,Kia,107778,0.733624,EVT-KIA-107778
CAMP-replay,replay,Kia,107780,0.787184,EVT-KIA-107780
CAMP-replay,replay,Kia,107781,0.820913,EVT-KIA-107781
CAMP-replay,replay,Kia,107782,0.922551,EVT-KIA-107782
CAMP-replay,replay,Kia,107784,0.662785,EVT-KIA-107784
CAMP-replay,replay,Kia,107785,0.745267,EVT-KIA-107785
CAMP-replay,replay,Kia,107786,0.766376,EVT-KIA-107786
CAMP-replay,replay,Kia,107787,0.861028,EVT-KIA-107787
CAMP-replay,replay,Kia,107788,0.857497,EVT-KIA-107788
CAMP-replay,replay,Kia,107789,0.728816,EVT-KIA-107789
CAMP-replay,replay,Kia,107791,0.624399,EVT-KIA-107791
CAMP-replay,replay,Kia,107792,0.878906,EVT-KIA-107792
CAMP-replay,replay,Kia,107793,0.648663,EVT-KIA-107793
CAMP-replay,replay,Kia,107794,0.607948,EVT-KIA-107794
CAMP-replay,replay,Kia,107795,0.888672,EVT-KIA-107795
CAMP-replay,replay,Kia,107796,0.879056,EVT-KIA-107796
CAMP-replay,replay,Kia,107797,0.942458,EVT-KIA-107797
CAMP-replay,replay,Kia,107798,0.822942,EVT-KIA-107798
CAMP-replay,replay,Kia,107800,0.818209,EVT-KIA-107800
CAMP-replay,replay,Kia,107801,0.8279,EVT-KIA-107801
CAMP-replay,replay,Kia,107802,0.8593,EVT-KIA-107802
CAMP-replay,replay,Kia,107803,0.991962,EVT-KIA-107803
CAMP-replay,replay,Kia,107804,0.804237,EVT-KIA-107804
CAMP-replay,replay,Kia,107805,0.708308,EVT-KIA-107805
CAMP-replay,replay,Kia,107806,0.72506,EVT-KIA-107806
CAMP-replay,replay,Kia,107807,0.751953,EVT-KIA-107807
CAMP-replay,replay,Kia,107808,0.564228,EVT-KIA-107808
CAMP-replay,replay,Kia,107809,0.667593,EVT-KIA-107809
CAMP-replay,replay,Kia,107810,0.862605,EVT-KIA-107810
CAMP-replay,replay,Kia,107811,0.971905,EVT-KIA-107811
CAMP-replay,replay,Kia,107812,0.8593,EVT-KIA-107812
CAMP-replay,replay,Kia,107813,0.872671,EVT-KIA-107813
CAMP-replay,replay,Kia,107814,0.797927,EVT-KIA-107814
CAMP-replay,replay,Kia,107815,0.620718,EVT-KIA-107815
CAMP-replay,replay,Kia,107816,0.746469,EVT-KIA-107816
CAMP-replay,replay,Kia,107817,0.685171,EVT-KIA-107817
CAMP-replay,replay,Kia,107818,0.948017,EVT-KIA-107818
CAMP-replay,replay,Kia,107819,0.897761,EVT-KIA-107819
CAMP-replay,replay,Kia,107820,0.968224,EVT-KIA-107820
CAMP-replay,replay,Kia,107821,0.709059,EVT-KIA-107821
CAMP-replay,replay,Kia,107823,0.976337,EVT-KIA-107823
CAMP-replay,replay,Kia,107824,0.580228,EVT-KIA-107824
CAMP-replay,replay,Kia,107825,0.664062,EVT-KIA-107825
CAMP-replay,replay,Kia,107826,0.897686,EVT-KIA-107826
CAMP-replay,replay,Kia,107827,0.874474,EVT-KIA-107827
CAMP-replay,replay,Kia,107828,0.953951,EVT-KIA-107828
CAMP-replay,replay,Kia,107830,0.696665,EVT-KIA-107830
CAMP-replay,replay,Kia,107832,0.977239,EVT-KIA-107832
CAMP-replay,replay,Kia,107833,0.974384,EVT-KIA-107833
CAMP-replay,replay,Kia,107834,0.959285,EVT-KIA-107834
CAMP-replay,replay,Kia,107835,0.885968,EVT-KIA-107835
CAMP-replay,replay,Kia,107836,0.792819,EVT-KIA-107836
CAMP-replay,replay,Kia,107837,0.972581,EVT-KIA-107837
CAMP-replay,replay,Kia,107838,0.779222,EVT-KIA-107838
CAMP-replay,replay,Kia,107839,0.944561,EVT-KIA-107839
CAMP-replay,replay,Kia,107840,0.901367,EVT-KIA-107840
CAMP-replay,replay,Kia,107841,0.920898,EVT-KIA-107841
CAMP-replay,replay,Kia,107842,0.917443,EVT-KIA-107842
CAMP-replay,replay,Kia,107843,0.945989,EVT-KIA-107843
CAMP-replay,replay,Kia,107844,0.898813,EVT-KIA-107844
CAMP-replay,replay,Kia,107845,0.685021,EVT-KIA-107845
CAMP-replay,replay,Kia,107846,0.582407,EVT-KIA-107846
CAMP-replay,replay,Kia,107848,0.858999,EVT-KIA-107848
CAMP-replay,replay,Kia,107849,0.889724,EVT-KIA-107849
CAMP-replay,replay,Kia,107851,0.884766,EVT-KIA-107851
CAMP-replay,replay,Kia,107852,0.861629,EVT-KIA-107852
CAMP-replay,replay,Kia,107853,0.996319,EVT-KIA-107853
CAMP-replay,replay,Kia,107854,0.987154,EVT-KIA-107854
CAMP-replay,replay,Kia,107855,0.8907,EVT-KIA-107855
CAMP-replay,replay,Kia,107856,0.838717,EVT-KIA-107856
CAMP-replay,replay,Kia,107857,0.947566,EVT-KIA-107857
CAMP-replay,replay,Kia,107859,0.840294,EVT-KIA-107859
CAMP-replay,replay,Kia,107860,0.652043,EVT-KIA-107860
CAMP-replay,replay,Kia,107861,0.847957,EVT-KIA-107861
CAMP-replay,replay,Kia,107862,0.859225,EVT-KIA-107862
CAMP-replay,replay,Kia,107863,0.95921,EVT-KIA-107863
CAMP-replay,replay,Kia,107864,0.563627,EVT-KIA-107864
CAMP-replay,replay,Kia,107865,0.770959,EVT-KIA-107865
CAMP-replay,replay,Kia,107866,0.686073,EVT-KIA-107866
CAMP-replay,replay,Kia,107867,0.576097,EVT-KIA-107867
CAMP-replay,replay,Kia,107869,0.629733,EVT-KIA-107869
CAMP-replay,replay,Kia,107871,0.751878,EVT-KIA-107871
CAMP-replay,replay,Kia,107877,0.755484,EVT-KIA-107877
CAMP-replay,replay,Kia,107884,0.569561,EVT-KIA-107884
CAMP-replay,replay,Kia,107886,0.596605,EVT-KIA-107886
CAMP-replay,replay,Kia,107887,0.619591,EVT-KIA-107887
CAMP-replay,replay,Kia,107888,0.909555,EVT-KIA-107888
CAMP-replay,replay,Kia,107889,0.716797,EVT-KIA-107889
CAMP-replay,replay,Kia,107890,0.592548,EVT-KIA-107890
CAMP-replay,replay,Kia,107908,0.679462,EVT-KIA-107908
CAMP-replay,replay,Kia,107912,0.785832,EVT-KIA-107912
CAMP-replay,replay,Kia,107913,0.718299,EVT-KIA-107913
CAMP-replay,replay,Kia,107929,0.863507,EVT-KIA-107929
CAMP-replay,replay,Kia,107930,0.850962,EVT-KIA-107930
CAMP-replay,replay,Kia,107932,0.786884,EVT-KIA-107932
CAMP-replay,replay,Kia,107936,0.821364,EVT-KIA-107936
CAMP-replay,replay,Kia,107937,0.9064,EVT-KIA-107937
CAMP-replay,replay,Kia,107938,0.595853,EVT-KIA-107938
CAMP-replay,replay,Kia,107939,0.849985,EVT-KIA-107939
CAMP-replay,replay,Kia,107942,0.794471,EVT-KIA-107942
CAMP-replay,replay,Kia,107959,0.794621,EVT-KIA-107959
CAMP-replay,replay,Kia,107960,0.863056,EVT-KIA-107960
CAMP-replay,replay,Kia,107961,0.601638,EVT-KIA-107961
CAMP-replay,replay,Kia,107963,0.60329,EVT-KIA-107963
CAMP-replay,replay,Kia,107964,0.576923,EVT-KIA-107964
CAMP-replay,replay,Kia,107965,0.565279,EVT-KIA-107965
CAMP-replay,replay,Kia,107970,0.917819,EVT-KIA-107970
CAMP-replay,replay,Kia,107978,0.656025,EVT-KIA-107978
CAMP-replay,replay,Kia,107980,0.687876,EVT-KIA-107980
CAMP-replay,replay,Kia,107989,0.561298,EVT-KIA-107989
CAMP-replay,replay,Kia,107995,0.663086,EVT-KIA-107995
CAMP-replay,replay,Kia,107997,0.835487,EVT-KIA-107997
CAMP-replay,replay,Kia,107998,0.711989,EVT-KIA-107998
CAMP-replay,replay,Kia,108000,0.813176,EVT-KIA-108000
CAMP-replay,replay,Kia,108001,0.937725,EVT-KIA-108001
CAMP-replay,replay,Kia,108003,0.84713,EVT-KIA-108003
CAMP-replay,replay,Kia,108010,0.797175,EVT-KIA-108010
CAMP-replay,replay,Kia,108012,0.554838,EVT-KIA-108012
CAMP-replay,replay,Kia,108013,0.674805,EVT-KIA-108013
CAMP-replay,replay,Kia,108014,0.608999,EVT-KIA-108014
CAMP-replay,replay,Kia,108017,0.718299,EVT-KIA-108017
CAMP-replay,replay,Kia,108028,0.576998,EVT-KIA-108028
CAMP-replay,replay,Kia,108030,0.806791,EVT-KIA-108030
CAMP-replay,replay,Kia,108031,0.56881,EVT-KIA-108031
CAMP-replay,replay,Kia,108033,0.601187,EVT-KIA-108033
CAMP-replay,replay,Kia,108035,0.808594,EVT-KIA-108035
CAMP-replay,replay,Kia,108036,0.552509,EVT-KIA-108036
CAMP-replay,replay,Kia,108039,0.665264,EVT-KIA-108039
CAMP-replay,replay,Kia,108048,0.630934,EVT-KIA-108048
CAMP-replay,replay,Kia,108050,0.720553,EVT-KIA-108050
CAMP-replay,replay,Kia,108055,0.622897,EVT-KIA-108055
CAMP-replay,replay,Kia,108062,0.763071,EVT-KIA-108062
CAMP-replay,replay,Kia,108076,0.557317,EVT-KIA-108076
CAMP-replay,replay,Kia,108079,0.580228,EVT-KIA-108079
CAMP-replay,replay,Kia,108080,0.794396,EVT-KIA-108080
CAMP-replay,replay,Kia,108081,0.601112,EVT-KIA-108081
CAMP-replay,replay,Kia,108082,0.830303,EVT-KIA-108082
CAMP-replay,replay,Kia,108085,0.785907,EVT-KIA-108085
CAMP-replay,replay,Kia,108087,0.84037,EVT-KIA-108087
CAMP-replay,replay,Kia,108088,0.801532,EVT-KIA-108088
CAMP-replay,replay,Kia,108090,0.812951,EVT-KIA-108090
CAMP-replay,replay,Kia,108091,0.720778,EVT-KIA-108091
CAMP-replay,replay,Kia,108092,0.69351,EVT-KIA-108092
CAMP-replay,replay,Kia,108096,0.76555,EVT-KIA-108096
CAMP-replay,replay,Kia,108097,0.847581,EVT-KIA-108097
