source,target,similarity,edge_type,cross_vehicle,temporal_edge
EVT-SUB-00000357,EVT-SUB-00000375,1.0,behavioural_similarity,False,False
EVT-SUB-00000351,EVT-SUB-00000358,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000358,EVT-SUB-00000362,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000359,EVT-SUB-00000361,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000360,EVT-SUB-00000370,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000361,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000362,EVT-SUB-00000363,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000351,EVT-SUB-00000362,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000363,EVT-SUB-00000365,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000363,EVT-SUB-00000371,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000362,EVT-SUB-00000365,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000366,EVT-SUB-00000371,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000367,EVT-SUB-00000374,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000367,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000365,EVT-SUB-00000368,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000362,EVT-SUB-00000368,0.9999997019767761,behavioural_similarity,False,False
EVT-SUB-00000369,EVT-SUB-00000371,1.0,behavioural_similarity,False,False
EVT-SUB-00000363,EVT-SUB-00000372,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000365,EVT-SUB-00000372,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000373,EVT-SUB-00000375,0.9999997615814209,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000373,0.9999996423721313,behavioural_similarity,False,False
EVT-SUB-00000353,EVT-SUB-00000374,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000366,EVT-SUB-00000375,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000376,EVT-SUB-00000385,1.0,behavioural_similarity,False,False
EVT-SUB-00000376,EVT-SUB-00000382,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000377,EVT-SUB-00000382,1.0,behavioural_similarity,False,False
EVT-SUB-00000377,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000378,EVT-SUB-00000385,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000376,EVT-SUB-00000378,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000379,EVT-SUB-00000386,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000379,EVT-SUB-00000382,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000380,EVT-SUB-00000385,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000380,EVT-SUB-00000382,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000377,EVT-SUB-00000380,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000381,EVT-SUB-00000385,1.0,behavioural_similarity,False,False
EVT-SUB-00000381,EVT-SUB-00000382,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000382,EVT-SUB-00000385,1.0,behavioural_similarity,False,False
EVT-SUB-00000383,EVT-SUB-00000384,0.9999998807907104,behavioural_similarity,False,False
EVT-SUB-00000377,EVT-SUB-00000383,0.9999998211860657,behavioural_similarity,False,False
EVT-SUB-00000384,EVT-SUB-00000385,1.0,behavioural_similarity,False,False
EVT-SUB-00000376,EVT-SUB-00000384,0.9999999403953552,behavioural_similarity,False,False
EVT-SUB-00000386,EVT-SUB-00000387,1.0,behavioural_similarity,False,False
EVT-SUB-00000377,EVT-SUB-00000387,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000058,EVT-SUB-00000351,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000254,EVT-SUB-00000351,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000352,0.9999995827674866,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-SUB-00000352,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000261,EVT-SUB-00000352,0.9999994039535522,behavioural_similarity,True,False
EVT-CHE-00000160,EVT-SUB-00000352,0.9999993443489075,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000353,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-SUB-00000354,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000051,EVT-SUB-00000356,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000357,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000357,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000271,EVT-SUB-00000358,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000171,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000054,EVT-SUB-00000360,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000361,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000051,EVT-SUB-00000361,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000174,EVT-SUB-00000361,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-SUB-00000362,1.0,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-SUB-00000362,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000171,EVT-SUB-00000362,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-SUB-00000363,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000260,EVT-SUB-00000363,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-SUB-00000365,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-SUB-00000365,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000267,EVT-SUB-00000365,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000365,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000163,EVT-SUB-00000366,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000367,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-SUB-00000367,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000157,EVT-SUB-00000367,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000170,EVT-SUB-00000367,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-SUB-00000368,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-SUB-00000368,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000368,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-SUB-00000370,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000371,1.0,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-SUB-00000371,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000254,EVT-SUB-00000371,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000372,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-SUB-00000372,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000260,EVT-SUB-00000372,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-SUB-00000373,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000373,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000259,EVT-SUB-00000373,0.9999997019767761,behavioural_similarity,True,False
EVT-CHE-00000262,EVT-SUB-00000373,0.9999995231628418,behavioural_similarity,True,False
EVT-CHE-00000174,EVT-SUB-00000374,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000374,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000263,EVT-SUB-00000375,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000158,EVT-SUB-00000375,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000257,EVT-SUB-00000375,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000259,EVT-SUB-00000375,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000376,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-SUB-00000376,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-SUB-00000376,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000376,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000280,EVT-SUB-00000376,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000377,1.0,behavioural_similarity,True,False
EVT-CHE-00000279,EVT-SUB-00000377,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-SUB-00000377,1.0,behavioural_similarity,True,False
EVT-CHE-00000286,EVT-SUB-00000377,1.0,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-SUB-00000378,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-SUB-00000378,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-SUB-00000378,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000182,EVT-SUB-00000378,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000378,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000286,EVT-SUB-00000379,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000379,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-SUB-00000379,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000380,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-SUB-00000380,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-SUB-00000380,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-SUB-00000380,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000380,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000381,1.0,behavioural_similarity,True,False
EVT-CHE-00000280,EVT-SUB-00000381,1.0,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-SUB-00000381,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000279,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000185,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000278,EVT-SUB-00000383,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-SUB-00000383,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000187,EVT-SUB-00000383,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000280,EVT-SUB-00000384,1.0,behavioural_similarity,True,False
EVT-CHE-00000180,EVT-SUB-00000384,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000384,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-SUB-00000384,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000286,EVT-SUB-00000386,1.0,behavioural_similarity,True,False
EVT-CHE-00000177,EVT-SUB-00000386,1.0,behavioural_similarity,True,False
EVT-CHE-00000286,EVT-SUB-00000387,1.0,behavioural_similarity,True,False
EVT-CHE-00000279,EVT-SUB-00000387,1.0,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-SUB-00000387,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000176,EVT-SUB-00000387,0.9999999403953552,behavioural_similarity,True,False
